Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: X Acceleration 2 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 2 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 2 - FFT
15.807008,9.61393729522,-0.912515459961,0.353971294826,1.99889804321,-0.63093396544,9.90239567775,,,,
15.808674,9.52317554475,-1.05094982896,0.21782866912,2.06961627668,-0.595574848703,9.86598982662,,,,
15.81034,9.56855641998,-1.00480503929,0.21782866912,1.99889804321,-0.63093396544,9.86598982662,,,,
15.812006,9.52317554475,-1.05094982896,0.263209544355,1.99889804321,-0.63093396544,9.86598982662,,,,
15.813672,9.52317554475,-1.05094982896,0.263209544355,1.99889804321,-0.63093396544,9.86598982662,,,,
15.815338,9.52317554475,-1.05094982896,0.263209544355,1.99889804321,-0.666293082177,9.90239567775,,,,
15.817004,9.56855641998,-1.00480503929,0.263209544355,1.96353892647,-0.63093396544,9.90239567775,,,,
15.81867,9.56855641998,-1.05094982896,0.21782866912,1.92817980974,-0.666293082177,9.86598982662,,,,
15.820336,9.52317554475,-1.00480503929,0.263209544355,1.92817980974,-0.63093396544,9.90239567775,,,,
15.822002,9.56855641998,-1.05094982896,0.263209544355,1.92817980974,-0.666293082177,9.86598982662,,,,
15.823668,9.56855641998,-1.00480503929,0.263209544355,1.92817980974,-0.63093396544,9.90239567775,,,,
15.825334,9.56855641998,-1.00480503929,0.263209544355,1.92817980974,-0.63093396544,9.90239567775,,,,
15.827,9.56855641998,-1.05094982896,0.263209544355,1.892820693,-0.666293082177,9.90239567775,,,,
15.828666,9.56855641998,-1.00480503929,0.263209544355,1.892820693,-0.666293082177,9.90239567775,,,,
15.830332,9.52317554475,-1.00480503929,0.353971294826,1.92817980974,-0.63093396544,9.90239567775,,,,
15.831998,9.56855641998,-1.05094982896,0.263209544355,1.92817980974,-0.666293082177,9.90239567775,,,,
15.833664,9.56855641998,-1.05094982896,0.263209544355,1.92817980974,-0.63093396544,9.86598982662,,,,
15.83533,9.52317554475,-1.00480503929,0.263209544355,1.892820693,-0.63093396544,9.86598982662,,,,
15.836996,9.56855641998,-1.00480503929,0.21782866912,1.92817980974,-0.63093396544,9.90239567775,,,,
15.838662,9.52317554475,-1.00480503929,0.263209544355,1.92817980974,-0.63093396544,9.86598982662,,,,
15.840328,9.52317554475,-1.05094982896,0.21782866912,1.92817980974,-0.63093396544,9.90239567775,,,,
15.841994,9.52317554475,-1.05094982896,0.21782866912,1.96353892647,-0.63093396544,9.86598982662,,,,
15.84366,9.56855641998,-0.958660249627,0.30859041959,1.99889804321,-0.595574848703,9.86598982662,,,,
15.845326,9.65931817045,-0.912515459961,0.353971294826,1.92817980974,-0.63093396544,9.86598982662,,,,
15.846992,9.61393729522,-0.912515459961,0.353971294826,1.96353892647,-0.595574848703,9.82958397549,,,,
15.848658,9.47779466951,-1.00480503929,0.21782866912,1.96353892647,-0.666293082177,9.82958397549,,,,
15.850324,9.52317554475,-1.00480503929,0.263209544355,1.99889804321,-0.63093396544,9.86598982662,,,,
15.85199,9.52317554475,-1.00480503929,0.263209544355,1.96353892647,-0.63093396544,9.86598982662,,,,
15.853656,9.52317554475,-1.00480503929,0.30859041959,1.92817980974,-0.63093396544,9.82958397549,,,,
15.855322,9.52317554475,-1.00480503929,0.30859041959,1.92817980974,-0.63093396544,9.86598982662,,,,
15.856988,9.52317554475,-1.00480503929,0.263209544355,1.92817980974,-0.666293082177,9.82958397549,,,,
15.858654,9.61393729522,-0.727936301293,0.30859041959,0.264091378311,0.217684836243,11.9752538266,,,,
15.86032,8.70631979051,-1.09709461863,2.35072980518,8.96906392995,-0.489497498493,7.2083626939,,,,
15.861986,9.47779466951,3.61198116688,7.84408475243,32.1845340125,6.68398330949,6.37330348353,,,,
15.863652,12.2914089341,-2.48143830863,-16.1238245032,-3.06187553974,-15.0132546981,17.4338561309,,,,
15.865318,2.30534733855,-2.89674141564,14.4243116616,-0.478450073162,-6.6375639211,7.60882705636,,,,
15.866984,12.0645045579,-2.43529351897,-2.05348413641,17.7116055431,12.4453093928,5.681592312,,,,
15.86865,11.7468384313,2.27147502705,6.02658069925,-7.8397761888,-6.95579597173,13.8683580856,,,,
15.870316,11.2476488037,-0.912515459961,1.94230192807,-7.73369883859,-0.666293082177,8.88303184602,,,,
15.871982,11.2022679285,-1.88155604296,-9.76823292644,-4.79668220464,-1.40662458885,15.3223167652,,,,
15.873648,4.61977197556,0.0565251230437,10.839222518,0.653041662415,1.8088450894,11.1015133995,,,,
15.875314,16.4687184995,-1.51239772563,-6.36466728378,6.10276552947,-0.911596954538,10.0480190823,,,,
15.87698,11.9737428075,-0.404922773625,3.71215606225,-1.50607440333,-0.946956071275,14.9241277684,,,,
15.878646,11.9737428075,-1.78926646363,-1.27974021365,-17.8906051212,-7.66297830647,11.247136804,,,,
15.880312,5.70891298121,-2.29685914997,5.66353369737,-1.85966557069,0.465198653401,8.88303184602,,,,
15.881978,11.701457556,-1.2816737773,-0.871312336531,2.9535941951,4.31713243292,10.8489478072,,,,
15.883644,7.34262448968,-1.05094982896,0.21782866912,9.96132914338,2.26851360698,7.97288556769,,,,
15.88531,11.2022679285,0.241104281711,3.21296643466,3.20110801226,-5.61214953574,9.75677227322,,,,
15.886976,7.6149097411,-1.14323940829,-0.28136095847,-0.0187815555837,-0.876237837801,7.49960950296,,,,
15.888642,8.07098753721,-0.0819092459569,-7.90761704178,6.63315228053,1.24309922161,5.97283912107,,,,
15.890308,4.52901022509,-0.404922773625,8.47941700573,9.18121863037,0.14696660277,8.22772652563,,,,
15.891974,8.88784329145,-0.174198825291,8.43403613049,0.0165775611531,-0.595574848703,11.4655719108,,,,
15.89364,9.11474766763,-1.05094982896,-4.45867052389,9.03978216343,0.0762483692961,4.88066358707,,,,
15.895306,7.93484491151,-0.820225880627,7.07034082967,3.94364946373,-2.92706660854,11.8296304221,,,,
15.896972,10.3854121742,-2.06613520163,-1.00745496224,7.51934014374,1.34917657182,8.99224939942,,,,
15.898638,8.02560666198,-1.9738456223,3.84829868795,4.08508593068,-0.100547214388,11.0651075483,,,,
15.900304,9.11474766763,-1.6969768843,-2.09886501165,0.971273713047,-2.96242572527,9.02865525056,,,,
15.90197,8.88784329145,-0.635646721959,-0.735169710824,3.02431242858,-0.805519604328,8.00929141883,,,,
15.903636,8.4340345391,-0.312633194291,-8.04375966749,-1.47071528659,-0.171265447862,9.72036642209,,,,
15.905302,9.29627116857,-1.88155604296,6.52577032684,-0.834251185326,-1.01767430475,10.1936424868,,,,
15.906968,8.38865366386,-0.820225880627,3.84829868795,-4.97347778833,-1.65413840601,11.6476011664,,,,
15.908634,11.2022679285,-1.14323940829,-4.18638527248,0.93591459631,-0.73701131565,8.26413237676,,,,
15.9103,11.7468384313,-1.23552898763,-5.50243065431,4.01436769721,-1.61877928927,11.1015133995,,,,
