Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: X Acceleration 2 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 2 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 2 - FFT
1.880914,9.47779466951,-1.09709461863,0.21782866912,1.92817980974,-0.701652198914,9.82958397549,,,,
1.88258,9.47779466951,-1.09709461863,0.21782866912,1.96353892647,-0.666293082177,9.79317812435,,,,
1.884246,9.47779466951,-1.09709461863,0.21782866912,1.92817980974,-0.666293082177,9.82958397549,,,,
1.885912,9.47779466951,-1.09709461863,0.21782866912,1.92817980974,-0.666293082177,9.82958397549,,,,
1.887578,9.47779466951,-1.09709461863,0.263209544355,1.92817980974,-0.666293082177,9.82958397549,,,,
1.889244,9.52317554475,-1.09709461863,0.263209544355,1.92817980974,-0.701652198914,9.79317812435,,,,
1.89091,9.47779466951,-1.09709461863,0.263209544355,1.92817980974,-0.666293082177,9.79317812435,,,,
1.892576,9.47779466951,-1.09709461863,0.263209544355,1.892820693,-0.701652198914,9.79317812435,,,,
1.894242,9.52317554475,-1.05094982896,0.21782866912,1.92817980974,-0.666293082177,9.82958397549,,,,
1.895908,9.56855641998,-1.00480503929,0.263209544355,1.92817980974,-0.666293082177,9.82958397549,,,,
1.897574,9.52317554475,-1.05094982896,0.30859041959,1.92817980974,-0.701652198914,9.79317812435,,,,
1.89924,9.47779466951,-1.09709461863,0.21782866912,1.892820693,-0.701652198914,9.79317812435,,,,
1.900906,9.47779466951,-1.05094982896,0.263209544355,1.892820693,-0.73701131565,9.79317812435,,,,
1.902572,9.47779466951,-1.05094982896,0.263209544355,1.92817980974,-0.701652198914,9.82958397549,,,,
1.904238,9.47779466951,-1.09709461863,0.263209544355,1.892820693,-0.73701131565,9.82958397549,,,,
1.905904,9.56855641998,-1.05094982896,0.263209544355,1.92817980974,-0.666293082177,9.79317812435,,,,
1.90757,9.47779466951,-1.09709461863,0.21782866912,1.892820693,-0.73701131565,9.75677227322,,,,
1.909236,9.47779466951,-1.09709461863,0.21782866912,1.92817980974,-0.666293082177,9.82958397549,,,,
1.910902,9.47779466951,-1.09709461863,0.21782866912,1.81989251473,-0.73701131565,9.75677227322,,,,
1.912568,9.52317554475,-1.05094982896,0.263209544355,1.85746157626,-0.701652198914,9.79317812435,,,,
1.914234,9.47779466951,-1.09709461863,0.21782866912,1.85746157626,-0.770160487591,9.75677227322,,,,
1.9159,9.52317554475,-1.09709461863,0.21782866912,1.92817980974,-0.666293082177,9.82958397549,,,,
1.917566,9.47779466951,-1.09709461863,0.21782866912,1.892820693,-0.73701131565,9.75677227322,,,,
1.919232,9.56855641998,-1.00480503929,0.30859041959,1.92817980974,-0.666293082177,9.82958397549,,,,
1.920898,9.61393729522,-0.958660249627,0.353971294826,1.85746157626,-0.770160487591,9.86598982662,,,,
1.922564,9.52317554475,-1.05094982896,0.263209544355,1.92817980974,-0.666293082177,9.86598982662,,,,
1.92423,9.47779466951,-1.09709461863,0.263209544355,1.85746157626,-0.63093396544,9.93880152889,,,,
1.925896,9.47779466951,-1.09709461863,0.263209544355,1.92817980974,-0.666293082177,9.82958397549,,,,
1.927562,9.52317554475,-1.09709461863,0.21782866912,1.892820693,-0.63093396544,9.90239567775,,,,
1.929228,9.52317554475,-1.09709461863,0.21782866912,1.92817980974,-0.666293082177,9.82958397549,,,,
1.930894,9.47779466951,-1.09709461863,0.263209544355,1.96353892647,-0.595574848703,9.90239567775,,,,
1.93256,9.02398591716,-0.451067563292,0.172447793884,3.44862182942,-0.489497498493,8.08210312109,,,,
1.934226,6.02657910786,-2.48143830863,7.34489512484,-2.81436172259,0.00553013582248,10.9217595095,,,,
1.935892,13.0628838131,-1.05094982896,-14.8077791213,23.9038708617,9.5834308819,8.33694407903,,,,
1.937558,0.351700659667,1.25628965438,32.7627233442,-14.7767929036,-10.1005474165,11.5019777619,,,,
1.939224,13.2444073141,-2.20456957063,15.7857379186,9.03978216343,-3.77568541022,4.40738752234,,,,
1.94089,12.6998368112,-6.08303914213,-6.59157165996,-6.42541151933,-2.92706660854,15.1061570241,,,,
1.942556,7.98022578674,3.33511242887,-5.82009678095,-3.16795288995,2.51602742414,12.3757181891,,,,
1.944222,14.1996747378,-0.820225880627,-26.2460287244,10.7038705949,0.182325719506,2.37093522458,,,,
1.945888,3.98443972226,-4.00652360712,4.9374396936,0.93591459631,1.63204950572,15.0333453218,,,,
1.947554,15.9695288719,1.30243444405,9.16013013426,-1.9657429209,-0.911596954538,12.0480655289,,,,
1.94922,12.7905985617,0.564117809379,-9.76823292644,14.2066330966,1.98564067308,6.40970933466,,,,
1.950886,6.16272173356,-2.71216225697,-2.77957814018,-8.33480382312,-5.01104455121,15.8684045322,,,,
1.952552,6.07195998309,-2.6660174673,11.5653165217,-6.3900524026,-0.454138381756,8.22772652563,,,,
1.954218,10.8392209266,1.07171049571,-0.78055058606,-7.23867120428,-3.49281247632,6.5553327392,,,,
1.955884,7.79643324204,-5.7138808248,5.16434406978,3.59005829637,1.8088450894,9.46552546415,,,,
