Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: X Acceleration 2 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 2 - FFT
12.921496,9.61393729522,-0.958660249627,0.21782866912,1.81989251473,-0.73701131565,9.82958397549,,
12.923162,9.61393729522,-0.958660249627,0.263209544355,1.85746157626,-0.666293082177,9.90239567775,,
12.924828,9.52317554475,-1.05094982896,0.127066918649,1.78453339799,-0.701652198914,9.86598982662,,
12.926494,9.56855641998,-1.05094982896,0.127066918649,1.81989251473,-0.666293082177,9.90239567775,,
12.92816,9.52317554475,-1.05094982896,0.127066918649,1.85746157626,-0.666293082177,9.82958397549,,
12.929826,9.56855641998,-1.00480503929,0.172447793884,1.81989251473,-0.666293082177,9.90239567775,,
12.931492,9.56855641998,-1.00480503929,0.172447793884,1.81989251473,-0.701652198914,9.82958397549,,
12.933158,9.56855641998,-1.05094982896,0.172447793884,1.81989251473,-0.666293082177,9.90239567775,,
12.934824,9.56855641998,-1.05094982896,0.172447793884,1.81989251473,-0.73701131565,9.86598982662,,
12.93649,9.56855641998,-1.00480503929,0.172447793884,1.85746157626,-0.666293082177,9.90239567775,,
12.938156,9.61393729522,-1.00480503929,0.172447793884,1.81989251473,-0.666293082177,9.82958397549,,
12.939822,9.56855641998,-1.05094982896,0.127066918649,1.85746157626,-0.666293082177,9.90239567775,,
12.941488,9.56855641998,-1.05094982896,0.127066918649,1.81989251473,-0.666293082177,9.86598982662,,
12.943154,9.56855641998,-1.05094982896,0.172447793884,1.892820693,-0.666293082177,9.90239567775,,
12.94482,9.56855641998,-1.05094982896,0.127066918649,1.81989251473,-0.666293082177,9.86598982662,,
12.946486,9.65931817045,-0.958660249627,0.21782866912,1.81989251473,-0.666293082177,9.90239567775,,
12.948152,9.56855641998,-1.00480503929,0.127066918649,1.81989251473,-0.666293082177,9.86598982662,,
12.949818,9.56855641998,-1.00480503929,0.172447793884,1.892820693,-0.666293082177,9.90239567775,,
12.951484,9.61393729522,-1.05094982896,0.21782866912,1.81989251473,-0.666293082177,9.90239567775,,
12.95315,9.56855641998,-1.05094982896,0.127066918649,1.85746157626,-0.666293082177,9.90239567775,,
12.954816,9.61393729522,-1.00480503929,0.172447793884,1.85746157626,-0.701652198914,9.90239567775,,
12.956482,9.56855641998,-1.05094982896,0.172447793884,1.81989251473,-0.666293082177,9.90239567775,,
