Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: X Acceleration 2 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 2 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 2 - FFT,FFT 3: Time - Frequency (Hz),FFT 3: Z Acceleration 2 - FFT
23.993732,9.65931817045,-1.60468730496,0.626256546238,1.14806929673,-0.876237837801,9.82958397549,,,,,,
23.995398,9.84084167139,-1.60468730496,0.21782866912,1.67845604778,-0.911596954538,10.0116132312,,,,,,
23.997064,9.93160342186,-1.4201081463,0.535494795768,1.25414664694,-0.770160487591,10.3028600402,,,,,,
23.99873,9.88622254663,-1.37396335663,0.898541797651,1.36022399715,-0.770160487591,10.0116132312,,,,,,
24.000396,9.79546079616,-1.51239772563,0.853160922416,1.32486488041,-0.73701131565,10.230048338,,,,,,
24.002062,9.70469904569,-1.4201081463,0.717018296709,1.60773781431,-0.701652198914,10.230048338,,,,,,
24.003728,9.70469904569,-1.37396335663,0.80778004718,1.96353892647,-0.73701131565,10.0116132312,,,,,,
24.005394,9.70469904569,-1.51239772563,0.80778004718,2.17569362689,-0.595574848703,9.72036642209,,,,,,
24.00706,9.61393729522,-1.4201081463,-0.0998374575283,1.36022399715,-0.73701131565,10.0480190823,,,,,,
24.008726,9.11474766763,-1.5585425153,0.943922672886,2.03425715995,-0.805519604328,9.24709035736,,,,,,
24.010392,8.93322416669,-1.5585425153,0.80778004718,1.67845604778,-0.666293082177,9.50193131529,,,,,,
24.012058,8.84246241621,-1.65083209463,0.717018296709,1.53701958084,-0.701652198914,9.50193131529,,,,,,
24.013724,9.3416520438,-1.46625293596,0.989303548122,2.63536214447,-0.489497498493,9.13787280396,,,,,,
24.01539,9.11474766763,-1.46625293596,0.353971294826,2.60000302774,-0.770160487591,9.64755471982,,,,,,
24.017056,8.84246241621,-1.46625293596,1.17082704906,2.2817709771,-0.560215731966,9.61114886869,,,,,,
24.018722,9.29627116857,-1.51239772563,1.08006529859,2.35248921058,-0.73701131565,9.57474301755,,,,,,
24.020388,9.2055094181,-1.51239772563,0.989303548122,2.06961627668,-0.560215731966,9.53833716642,,,,,,
24.022054,9.3416520438,-1.5585425153,0.898541797651,2.35248921058,-0.770160487591,9.53833716642,,,,,,
24.02372,9.47779466951,-1.4201081463,1.17082704906,2.31713009384,-0.805519604328,9.82958397549,,,,,,
24.025386,9.52317554475,-1.51239772563,1.17082704906,1.74917428126,-0.946956071275,9.64755471982,,,,,,
24.027052,9.3416520438,-1.6969768843,0.898541797651,1.60773781431,-0.73701131565,9.61114886869,,,,,,
24.028718,9.38703291904,-1.60468730496,0.943922672886,1.43094223063,-0.770160487591,10.1208307846,,,,,,
24.030384,9.65931817045,-1.46625293596,-0.326741833705,1.64309693105,-0.701652198914,9.68396057095,,,,,,
24.03205,9.29627116857,-1.51239772563,0.0816860434134,1.07735106326,-0.666293082177,10.1936424868,,,,,,
24.033716,9.52317554475,-1.60468730496,1.17082704906,1.46630134736,-0.73701131565,10.0844249334,,,,,,
24.035382,9.61393729522,-1.46625293596,0.263209544355,1.28950576368,-0.595574848703,9.82958397549,,,,,,
24.037048,9.52317554475,-1.51239772563,-0.235980083235,0.93591459631,-0.805519604328,10.1572366357,,,,,,
24.038714,9.65931817045,-1.60468730496,0.717018296709,1.43094223063,-0.770160487591,9.53833716642,,,,,,
24.04038,9.16012854286,-1.46625293596,1.08006529859,1.64309693105,-0.595574848703,9.72036642209,,,,,,
24.042046,8.93322416669,-1.2816737773,1.12544617383,2.14033451016,-0.840878721065,9.28349620849,,,,,,
24.043712,8.70631979051,-1.51239772563,1.08006529859,2.63536214447,-0.770160487591,9.13787280396,,,,,,
24.045378,8.84246241621,-1.51239772563,0.444733045297,2.564643911,-0.73701131565,9.24709035736,,,,,,
24.047044,8.66093891527,-1.4201081463,0.353971294826,2.06961627668,-0.701652198914,9.13787280396,,,,,,
24.04871,8.47941541433,-1.46625293596,1.62463580142,2.21105274363,-0.805519604328,9.17427865509,,,,,,
24.050376,8.75170066574,-1.51239772563,1.08006529859,2.2817709771,-0.666293082177,8.99224939942,,,,,,
24.052042,8.79708154098,-1.51239772563,0.127066918649,2.35248921058,-0.805519604328,9.24709035736,,,,,,
24.053708,9.16012854286,-1.60468730496,0.989303548122,2.38784832731,-0.770160487591,9.10146695282,,,,,,
24.055374,9.25089029333,-1.4201081463,0.0816860434134,2.31713009384,-0.666293082177,9.61114886869,,,,,,
24.05704,8.88784329145,-1.5585425153,0.580875671003,2.14033451016,-0.560215731966,9.06506110169,,,,,,
24.058706,9.06936679239,-1.46625293596,0.172447793884,1.85746157626,-0.911596954538,9.61114886869,,,,,,
24.060372,9.29627116857,-1.51239772563,0.172447793884,1.53701958084,-0.840878721065,9.53833716642,,,,,,
24.062038,9.06936679239,-1.46625293596,0.898541797651,2.38784832731,-0.876237837801,9.17427865509,,,,,,
24.063704,9.11474766763,-1.5585425153,1.03468442336,2.63536214447,-0.666293082177,10.0116132312,,,,,,
24.06537,8.93322416669,-1.46625293596,1.17082704906,1.92817980974,-0.666293082177,8.99224939942,,,,,,
24.067036,8.93322416669,-1.65083209463,-0.326741833705,1.92817980974,-1.26518812191,9.13787280396,,,,,,
24.068702,9.16012854286,-0.727936301293,-0.0998374575283,-1.32927881964,-0.560215731966,11.0287016972,,,,,,
24.070368,9.93160342186,-1.74312167396,0.762399171945,2.74143949468,-1.19446988843,7.71804460976,,,,,,
24.072034,8.79708154098,-1.51239772563,1.30696967477,1.99889804321,-1.33590635538,10.9217595095,,,,,,
24.0737,8.5701771648,-1.78926646363,2.44149155566,1.74917428126,-0.63093396544,9.46552546415,,,,,,
24.075366,10.6123165504,-0.820225880627,-1.5974063403,1.43094223063,-1.22982900517,10.0844249334,,,,,,
24.077032,8.97860504192,-1.09709461863,-0.145218332764,-1.32927881964,-1.01767430475,10.1936424868,,,,,,
24.078698,8.93322416669,-1.32781856696,0.444733045297,1.60773781431,-0.63093396544,7.8636680143,,,,,,
24.080364,8.38865366386,-1.46625293596,1.62463580142,3.236467129,-0.666293082177,9.57474301755,,,,,,
24.08203,8.52479628957,-1.2816737773,1.08006529859,1.43094223063,-0.489497498493,10.5577009981,,,,,,
24.083696,9.47779466951,-1.14323940829,0.762399171945,1.78453339799,-0.701652198914,8.73740844149,,,,,,
24.085362,7.98022578674,-1.4201081463,1.39773142524,2.03425715995,-0.63093396544,9.46552546415,,,,,,
24.087028,8.97860504192,-1.4201081463,0.263209544355,2.84751684489,-0.73701131565,8.44616163243,,,,,,
24.088694,7.79643324204,-1.46625293596,2.21458717948,3.51934006289,-0.418779265019,9.21068450622,,,,,,
24.09036,9.06936679239,-1.5585425153,0.626256546238,1.99889804321,-0.911596954538,8.81022014376,,,,,,
24.092026,8.79708154098,-1.78926646363,-0.553646209883,1.60773781431,-0.805519604328,9.17427865509,,,,,,
24.093692,9.11474766763,-1.32781856696,0.989303548122,1.92817980974,-0.701652198914,9.31990205962,,,,,,
24.095358,9.38703291904,-1.6969768843,0.80778004718,2.88287596163,-0.489497498493,9.86598982662,,,,,,
24.097024,8.38865366386,-1.74312167396,2.35072980518,2.49392567753,-0.454138381756,9.53833716642,,,,,,
24.09869,9.75007992092,-1.2816737773,1.08006529859,2.17569362689,-0.770160487591,9.68396057095,,,,,,
24.100356,9.02398591716,-1.60468730496,0.0816860434134,0.93591459631,-0.770160487591,9.17427865509,,,,,,
24.102022,8.93322416669,-1.5585425153,-0.28136095847,0.511605195468,-0.770160487591,9.24709035736,,,,,,
24.103688,9.25089029333,-1.65083209463,0.580875671003,1.99889804321,-0.840878721065,9.64755471982,,,,,,
24.105354,8.97860504192,-1.60468730496,1.39773142524,2.35248921058,-0.52485661523,10.230048338,,,,,,
24.10702,10.4761739247,-1.32781856696,0.0816860434134,1.60773781431,-0.770160487591,10.4484834448,,,,,,
24.108686,9.43241379427,-1.65083209463,1.39773142524,1.07735106326,-0.63093396544,9.86598982662,,,,,,
24.110352,9.88622254663,-1.2816737773,0.21782866912,0.93591459631,-0.805519604328,10.0844249334,,,,,,
24.112018,8.97860504192,-1.65083209463,0.80778004718,0.653041662415,-0.701652198914,9.50193131529,,,,,,
24.113684,9.65931817045,-1.05094982896,0.626256546238,2.49392567753,-0.348061031546,9.86598982662,,,,,,
24.11535,9.11474766763,-1.46625293596,0.943922672886,2.03425715995,-0.946956071275,10.0480190823,,,,,,
24.117016,9.47779466951,-0.958660249627,1.76077842712,2.24641186037,-0.52485661523,9.82958397549,,,,,,
24.118682,9.70469904569,-1.4201081463,0.671637421474,2.31713009384,-0.52485661523,9.61114886869,,,,,,
24.120348,9.02398591716,-1.2816737773,1.17082704906,2.49392567753,-0.73701131565,9.68396057095,,,,,,
24.122014,9.56855641998,-1.37396335663,0.762399171945,3.16574889552,-0.241983681335,9.46552546415,,,,,,
24.12368,9.25089029333,-1.4201081463,0.898541797651,2.24641186037,-0.52485661523,9.82958397549,,,,,,
24.125346,8.93322416669,-1.4201081463,1.57925492618,1.32486488041,-0.418779265019,9.61114886869,,,,,,
24.127012,9.11474766763,-1.46625293596,1.57925492618,2.49392567753,-0.560215731966,9.24709035736,,,,,,
24.128678,9.61393729522,-1.18938419796,1.12544617383,3.48398094616,-0.312701914809,9.86598982662,,,,,,
24.130344,9.93160342186,-1.23552898763,0.717018296709,3.59005829637,-0.206624564598,9.79317812435,,,,,,
24.13201,9.75007992092,-1.32781856696,1.35235055001,2.91823507837,-0.454138381756,9.86598982662,,,,,,
24.133676,9.79546079616,-1.4201081463,0.626256546238,1.39558311389,-0.63093396544,10.0844249334,,,,,,
24.135342,9.93160342186,-1.23552898763,0.989303548122,2.31713009384,-0.560215731966,9.61114886869,,,,,,
24.137008,9.84084167139,-1.2816737773,0.989303548122,2.74143949468,-0.454138381756,10.4484834448,,,,,,
24.138674,10.1131269228,-1.37396335663,0.943922672886,2.98895331184,-0.52485661523,10.1208307846,,,,,,
24.14034,9.88622254663,-1.32781856696,1.48849317571,2.03425715995,-0.770160487591,10.4484834448,,,,,,
24.142006,10.2492695485,-1.2816737773,1.39773142524,1.99889804321,-0.63093396544,10.3028600402,,,,,,
24.143672,10.2946504237,-1.32781856696,0.626256546238,1.74917428126,-0.701652198914,10.6305127004,,,,,,
24.145338,10.7030783009,-1.4201081463,0.671637421474,1.81989251473,-0.666293082177,10.7397302538,,,,,,
24.147004,10.5215547999,-1.37396335663,0.626256546238,1.57237869757,-0.805519604328,10.8125419561,,,,,,
24.14867,10.2492695485,-1.51239772563,0.989303548122,1.74917428126,-0.770160487591,10.6305127004,,,,,,
24.150336,10.5215547999,-1.32781856696,1.39773142524,1.78453339799,-0.805519604328,10.7761361049,,,,,,
24.152002,10.6123165504,-1.4201081463,1.03468442336,2.06961627668,-0.666293082177,11.0651075483,,,,,,
24.153668,10.7484591761,-1.37396335663,1.17082704906,2.14033451016,-0.595574848703,10.8853536583,,,,,,
24.155334,10.4307930495,-1.46625293596,1.26158879953,2.06961627668,-0.73701131565,10.7761361049,,,,,,
24.157,10.4307930495,-1.46625293596,1.2162079243,1.92817980974,-0.805519604328,10.7033244027,,,,,,
24.158666,10.4761739247,-1.46625293596,1.53387405095,2.52928479426,-0.666293082177,10.521295147,,,,,,
24.160332,10.4761739247,-1.5585425153,1.48849317571,2.74143949468,-0.770160487591,10.9217595095,,,,,,
24.161998,10.6123165504,-1.46625293596,1.35235055001,2.84751684489,-0.63093396544,10.8125419561,,,,,,
24.163664,10.6576974256,-1.5585425153,1.39773142524,2.9535941951,-0.560215731966,10.8853536583,,,,,,
24.16533,10.5669356752,-1.46625293596,1.53387405095,2.74143949468,-0.805519604328,11.0651075483,,,,,,
24.166996,10.8392209266,-1.5585425153,1.57925492618,2.9535941951,-0.73701131565,11.0287016972,,,,,,
24.168662,11.0207444275,-1.4201081463,1.53387405095,2.9535941951,-0.770160487591,11.3563543574,,,,,,
24.170328,11.2476488037,-1.51239772563,1.44311230048,3.05967154531,-0.666293082177,11.3927602085,,,,,,
24.171994,11.1568870532,-1.5585425153,1.39773142524,3.02431242858,-0.805519604328,11.4655719108,,,,,,
24.17366,11.2022679285,-1.5585425153,1.35235055001,2.88287596163,-0.946956071275,11.5019777619,,,,,,
24.175326,11.3837914294,-1.60468730496,1.80615930236,2.70608037795,-0.911596954538,11.793224571,,,,,,
24.176992,11.6560766808,-1.5585425153,1.44311230048,3.09503066205,-0.911596954538,11.793224571,,,,,,
24.178658,11.6106958056,-1.6969768843,1.57925492618,2.84751684489,-0.911596954538,12.2300947846,,,,,,
24.180324,12.0191236827,-1.51239772563,1.53387405095,2.67072126121,-0.946956071275,12.1572830823,,,,,,
24.18199,12.0191236827,-1.65083209463,1.44311230048,2.35248921058,-1.01767430475,12.3757181891,,,,,,
24.183656,12.2460280589,-1.60468730496,1.57925492618,2.38784832731,-0.946956071275,12.630559147,,,,,,
24.185322,12.2914089341,-1.74312167396,1.2162079243,2.52928479426,-0.946956071275,12.630559147,,,,,,
24.186988,12.472932435,-1.74312167396,1.26158879953,2.564643911,-1.01767430475,12.7761825516,,,,,,
24.188654,12.4275515598,-1.6969768843,1.57925492618,2.49392567753,-1.05303342149,12.8125884027,,,,,,
24.19032,12.3821706846,-1.74312167396,1.57925492618,2.63536214447,-1.05303342149,12.885400105,,,,,,
24.191986,12.5636941855,-1.5585425153,1.85154017759,2.84751684489,-1.01767430475,12.8125884027,,,,,,
24.193652,12.472932435,-1.6969768843,1.53387405095,3.20110801226,-0.946956071275,12.9582118072,,,,,,
24.195318,12.472932435,-1.6969768843,1.57925492618,3.30718536247,-1.01767430475,12.9218059561,,,,,,
24.196984,12.4275515598,-1.74312167396,1.67001667665,3.13038977879,-1.05303342149,12.9218059561,,,,,,
24.19865,12.4275515598,-1.6969768843,2.16920630424,3.20110801226,-1.01767430475,13.0674293606,,,,,,
24.200316,12.5636941855,-1.74312167396,2.30534892995,3.80221299679,-0.982315188012,13.1038352118,,,,,,
24.201982,12.6090750608,-1.6969768843,2.12382542901,4.19116328089,-0.911596954538,13.3222703186,,,,,,
24.203648,12.8359794369,-1.6969768843,1.85154017759,4.08508593068,-0.982315188012,13.3586761697,,,,,,
24.205314,13.0175029379,-1.74312167396,1.67001667665,3.908290347,-0.946956071275,13.3586761697,,,,,,
24.20698,13.1990264388,-1.74312167396,1.76077842712,3.51934006289,-0.982315188012,13.5042995742,,,,,,
24.208646,13.1082646883,-1.78926646363,2.12382542901,3.97900858047,-1.05303342149,13.2858644674,,,,,,
24.210312,13.1536455636,-1.74312167396,2.12382542901,4.04972681394,-1.05303342149,13.7591405322,,,,,,
24.211978,13.2897881893,-1.74312167396,1.67001667665,3.76685388005,-1.05303342149,13.8683580856,,,,,,
24.213644,13.2897881893,-1.78926646363,2.03306367854,3.97900858047,-1.05303342149,13.4678937231,,,,,,
24.21531,13.1990264388,-1.74312167396,2.25996805471,3.94364946373,-1.12375165496,13.5407054254,,,,,,
