Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: X Acceleration 2 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 2 - FFT
6.515726,9.52317554475,-1.00480503929,0.127066918649,1.892820693,-0.63093396544,9.90239567775,,
6.517392,9.52317554475,-1.05094982896,0.127066918649,1.92817980974,-0.52485661523,9.97520738002,,
6.519058,9.56855641998,-1.00480503929,0.172447793884,1.892820693,-0.666293082177,9.90239567775,,
6.520724,9.52317554475,-1.05094982896,0.127066918649,1.92817980974,-0.560215731966,9.93880152889,,
6.52239,9.65931817045,-0.912515459961,0.21782866912,1.85746157626,-0.63093396544,9.90239567775,,
6.524056,9.56855641998,-1.00480503929,0.127066918649,1.92817980974,-0.560215731966,9.93880152889,,
6.525722,9.56855641998,-1.05094982896,0.172447793884,1.85746157626,-0.63093396544,9.90239567775,,
6.527388,9.56855641998,-1.05094982896,0.172447793884,1.92817980974,-0.560215731966,9.97520738002,,
6.529054,9.56855641998,-1.00480503929,0.127066918649,1.81989251473,-0.666293082177,9.90239567775,,
6.53072,9.56855641998,-1.00480503929,0.127066918649,1.92817980974,-0.560215731966,9.93880152889,,
6.532386,9.52317554475,-1.05094982896,0.172447793884,1.85746157626,-0.63093396544,9.90239567775,,
6.534052,9.52317554475,-1.05094982896,0.127066918649,1.92817980974,-0.560215731966,9.93880152889,,
6.535718,9.56855641998,-1.05094982896,0.172447793884,1.81989251473,-0.63093396544,9.90239567775,,
6.537384,9.52317554475,-1.05094982896,0.127066918649,1.92817980974,-0.560215731966,9.90239567775,,
6.53905,9.61393729522,-1.00480503929,0.21782866912,1.892820693,-0.63093396544,9.90239567775,,
6.540716,9.52317554475,-1.05094982896,0.172447793884,1.92817980974,-0.560215731966,9.90239567775,,
6.542382,9.52317554475,-1.05094982896,0.172447793884,1.85746157626,-0.63093396544,9.90239567775,,
6.544048,9.52317554475,-1.05094982896,0.172447793884,1.92817980974,-0.595574848703,9.90239567775,,
6.545714,9.52317554475,-1.05094982896,0.127066918649,1.892820693,-0.666293082177,9.90239567775,,
6.54738,9.52317554475,-1.05094982896,0.127066918649,1.99889804321,-0.595574848703,9.93880152889,,
6.549046,9.56855641998,-1.00480503929,0.172447793884,1.892820693,-0.666293082177,9.90239567775,,
6.550712,9.56855641998,-1.00480503929,0.172447793884,1.92817980974,-0.560215731966,9.93880152889,,
6.552378,9.56855641998,-1.00480503929,0.127066918649,1.85746157626,-0.63093396544,9.90239567775,,
6.554044,9.56855641998,-1.05094982896,0.127066918649,1.96353892647,-0.560215731966,9.93880152889,,
6.55571,9.56855641998,-1.00480503929,0.172447793884,1.892820693,-0.666293082177,9.90239567775,,
6.557376,9.61393729522,-1.00480503929,0.172447793884,1.92817980974,-0.595574848703,9.90239567775,,
6.559042,9.56855641998,-1.00480503929,0.172447793884,1.85746157626,-0.63093396544,9.90239567775,,
6.560708,9.52317554475,-1.05094982896,0.172447793884,1.92817980974,-0.595574848703,9.90239567775,,
6.562374,9.52317554475,-1.05094982896,0.127066918649,1.85746157626,-0.666293082177,9.90239567775,,
6.56404,9.56855641998,-1.05094982896,0.172447793884,1.92817980974,-0.63093396544,9.90239567775,,
6.565706,9.52317554475,-1.05094982896,0.127066918649,1.85746157626,-0.666293082177,9.90239567775,,
6.567372,9.65931817045,-1.00480503929,0.127066918649,4.01436769721,-0.489497498493,9.02865525056,,
6.569038,10.158507798,-0.866370670294,-0.190599207999,6.52707493032,-0.348061031546,9.79317812435,,
6.570704,9.88622254663,-0.635646721959,0.490113920532,5.32486496127,-0.52485661523,10.2664541891,,
6.57237,8.70631979051,-1.09709461863,0.762399171945,-0.407731839688,-0.840878721065,10.521295147,,
6.574036,9.11474766763,-1.18938419796,0.80778004718,-3.59447223559,-0.840878721065,10.0116132312,,
6.575702,9.11474766763,-1.2816737773,1.17082704906,-2.00110203764,-0.876237837801,9.72036642209,,
6.577368,9.52317554475,-1.2816737773,0.172447793884,1.99889804321,-0.73701131565,10.1208307846,,
6.579034,9.79546079616,-1.23552898763,-0.326741833705,3.80221299679,-0.63093396544,10.3392658914,,
6.5807,10.7030783009,-1.09709461863,-1.82431071647,2.14033451016,-0.911596954538,10.4120775936,,
6.582366,10.7030783009,-0.912515459961,-1.68816809077,1.92817980974,-0.840878721065,9.75677227322,,
6.584032,10.2038886733,-1.00480503929,-1.41588283936,1.78453339799,-0.454138381756,10.4120775936,,
6.585698,9.70469904569,-1.05094982896,-0.190599207999,1.46630134736,-0.418779265019,10.2664541891,,
6.587364,9.29627116857,-0.958660249627,1.53387405095,0.546964312205,-0.73701131565,10.2664541891,,
6.58903,9.2055094181,-1.05094982896,1.71539755189,0.228732261574,-0.805519604328,10.1936424868,,
6.590696,8.93322416669,-1.14323940829,2.53225330613,0.900555479573,-0.770160487591,9.93880152889,,
6.592362,9.06936679239,-1.14323940829,1.9876828033,2.84751684489,-0.805519604328,9.28349620849,,
6.594028,9.56855641998,-1.05094982896,0.989303548122,3.6254174131,-0.666293082177,9.35630791076,,
6.595694,9.75007992092,-1.00480503929,-1.09821671271,2.60000302774,-0.489497498493,9.50193131529,,
6.59736,9.93160342186,-0.820225880627,-2.59805463924,2.21105274363,-0.277342798072,9.28349620849,,
6.599026,9.56855641998,-0.727936301293,-2.46191201353,1.5016604641,-0.241983681335,9.93880152889,,
6.600692,8.97860504192,-0.820225880627,0.30859041959,1.18342841347,-0.312701914809,10.1936424868,,
6.602358,9.02398591716,-0.958660249627,2.7591576823,1.78453339799,-0.52485661523,10.0844249334,,
6.604024,9.29627116857,-1.05094982896,2.48687243089,2.06961627668,-0.805519604328,10.1208307846,,
6.60569,9.61393729522,-1.23552898763,1.17082704906,2.67072126121,-0.770160487591,9.53833716642,,
6.607356,9.65931817045,-1.23552898763,-0.00907570705749,4.12044504742,-0.805519604328,8.95584354829,,
6.609022,9.47779466951,-1.18938419796,-0.553646209883,4.33259974784,-0.805519604328,9.31990205962,,
6.610688,9.16012854286,-1.09709461863,0.127066918649,2.74143949468,-0.63093396544,9.57474301755,,
6.612354,9.11474766763,-0.958660249627,0.0363051681779,1.32486488041,-0.454138381756,9.61114886869,,
6.61402,9.02398591716,-0.866370670294,-0.508265334647,0.0165775611531,-0.489497498493,10.230048338,,
6.615686,9.06936679239,-0.912515459961,0.0816860434134,-0.655245656846,-0.489497498493,10.4120775936,,
6.617352,9.47779466951,-1.05094982896,-0.0998374575283,0.0165775611531,-0.770160487591,9.93880152889,,
6.619018,9.84084167139,-1.14323940829,-0.372122708941,2.06961627668,-0.840878721065,9.75677227322,,
6.620684,10.2492695485,-1.18938419796,-0.644407960353,2.74143949468,-0.911596954538,10.3028600402,,
6.62235,10.2492695485,-1.18938419796,-0.372122708941,2.06961627668,-0.805519604328,10.3028600402,,
6.624016,9.88622254663,-1.09709461863,-0.417503584176,0.829837246099,-0.701652198914,10.4120775936,,
6.625682,9.61393729522,-0.912515459961,0.172447793884,1.14806929673,-0.489497498493,10.1572366357,,
6.627348,9.56855641998,-0.727936301293,0.353971294826,2.03425715995,-0.348061031546,10.3392658914,,
6.629014,9.56855641998,-0.727936301293,0.626256546238,2.45856656079,-0.418779265019,10.1936424868,,
6.63068,9.65931817045,-0.912515459961,0.580875671003,2.06961627668,-0.560215731966,9.93880152889,,
6.632346,9.65931817045,-1.09709461863,-0.190599207999,2.31713009384,-0.701652198914,9.42911961302,,
6.634012,9.70469904569,-1.14323940829,-0.553646209883,3.09503066205,-0.840878721065,9.35630791076,,
6.635678,9.70469904569,-1.23552898763,-0.462884459412,2.88287596163,-0.770160487591,9.72036642209,,
6.637344,9.61393729522,-1.18938419796,-0.28136095847,0.971273713047,-0.595574848703,10.0116132312,,
6.63901,9.25089029333,-1.09709461863,-0.145218332764,-0.230936256004,-0.595574848703,9.86598982662,,
6.640676,8.97860504192,-0.958660249627,0.762399171945,1.53701958084,-0.560215731966,9.61114886869,,
6.642342,9.3416520438,-0.727936301293,1.35235055001,4.04972681394,-0.560215731966,9.75677227322,,
6.644008,9.52317554475,-0.820225880627,0.898541797651,4.86519644369,-0.560215731966,9.68396057095,,
6.645674,9.65931817045,-1.05094982896,-0.145218332764,3.48398094616,-0.63093396544,9.28349620849,,
6.64734,9.38703291904,-1.18938419796,-0.644407960353,1.64309693105,-0.73701131565,9.02865525056,,
6.649006,9.06936679239,-1.18938419796,-0.28136095847,0.0519366778899,-0.770160487591,9.53833716642,,
6.650672,9.02398591716,-1.14323940829,0.898541797651,-0.230936256004,-0.770160487591,9.75677227322,,
6.652338,9.11474766763,-1.05094982896,1.17082704906,0.582323428942,-0.560215731966,9.90239567775,,
6.654004,9.25089029333,-0.912515459961,0.626256546238,1.892820693,-0.52485661523,9.90239567775,,
6.65567,9.56855641998,-0.820225880627,-0.00907570705749,2.03425715995,-0.52485661523,10.0844249334,,
6.657336,9.79546079616,-0.912515459961,-0.735169710824,1.53701958084,-0.560215731966,10.0116132312,,
6.659002,10.0677460476,-1.00480503929,-0.508265334647,1.18342841347,-0.63093396544,10.0116132312,,
6.660668,10.1131269228,-1.09709461863,-0.00907570705749,1.74917428126,-0.73701131565,10.0116132312,,
6.662334,9.88622254663,-1.09709461863,0.353971294826,2.06961627668,-0.701652198914,10.3392658914,,
6.664,9.65931817045,-1.05094982896,0.762399171945,1.36022399715,-0.666293082177,10.4120775936,,
6.665666,9.56855641998,-1.00480503929,1.44311230048,0.617682545679,-0.73701131565,10.3392658914,,
6.667332,9.56855641998,-1.00480503929,1.44311230048,1.14806929673,-0.701652198914,10.1572366357,,
6.668998,9.61393729522,-1.00480503929,0.535494795768,2.17569362689,-0.595574848703,9.93880152889,,
6.670664,9.75007992092,-1.00480503929,-1.09821671271,2.42320744405,-0.595574848703,9.79317812435,,
6.67233,9.84084167139,-0.912515459961,-1.82431071647,2.10497539342,-0.63093396544,9.46552546415,,
6.673996,9.52317554475,-1.05094982896,-1.41588283936,2.10497539342,-0.595574848703,9.42911961302,,
6.675662,9.2055094181,-1.00480503929,0.0816860434134,2.03425715995,-0.63093396544,9.61114886869,,
6.677328,9.02398591716,-1.05094982896,1.39773142524,1.78453339799,-0.595574848703,9.75677227322,,
6.678994,9.06936679239,-1.00480503929,1.76077842712,1.46630134736,-0.666293082177,9.61114886869,,
6.68066,9.16012854286,-0.958660249627,1.30696967477,1.99889804321,-0.595574848703,9.53833716642,,
6.682326,9.3416520438,-0.958660249627,0.399352170061,2.88287596163,-0.666293082177,9.42911961302,,
6.683992,9.47779466951,-1.00480503929,-0.644407960353,3.44862182942,-0.560215731966,9.50193131529,,
6.685658,9.65931817045,-1.00480503929,-1.18897846318,2.88287596163,-0.63093396544,9.53833716642,,
6.687324,9.61393729522,-1.00480503929,-0.916693211766,1.71381516452,-0.63093396544,9.72036642209,,
6.68899,9.52317554475,-1.00480503929,-0.326741833705,0.405527845258,-0.666293082177,10.0116132312,,
6.690656,9.43241379427,-1.05094982896,0.399352170061,0.193373144837,-0.63093396544,10.1208307846,,
6.692322,9.43241379427,-1.09709461863,0.80778004718,0.865196362836,-0.73701131565,10.0480190823,,
6.693988,9.65931817045,-1.00480503929,0.898541797651,1.92817980974,-0.770160487591,10.0116132312,,
6.695654,9.70469904569,-1.05094982896,0.535494795768,2.2817709771,-0.805519604328,9.93880152889,,
6.69732,9.70469904569,-1.18938419796,0.0363051681779,2.03425715995,-0.805519604328,9.75677227322,,
6.698986,9.70469904569,-1.18938419796,-0.28136095847,2.10497539342,-0.840878721065,9.64755471982,,
6.700652,9.56855641998,-1.09709461863,0.127066918649,2.60000302774,-0.770160487591,9.79317812435,,
6.702318,9.47779466951,-1.05094982896,0.717018296709,2.60000302774,-0.73701131565,10.0116132312,,
6.703984,9.38703291904,-1.00480503929,1.03468442336,1.81989251473,-0.666293082177,10.1208307846,,
6.70565,9.43241379427,-1.05094982896,0.762399171945,1.07735106326,-0.73701131565,10.0116132312,,
6.707316,9.61393729522,-1.09709461863,0.172447793884,1.07735106326,-0.73701131565,9.93880152889,,
6.708982,9.75007992092,-1.14323940829,-0.462884459412,1.36022399715,-0.73701131565,9.90239567775,,
6.710648,9.84084167139,-1.14323940829,-1.23435933841,1.46630134736,-0.666293082177,9.82958397549,,
6.712314,9.70469904569,-1.05094982896,-1.37050196412,1.64309693105,-0.595574848703,9.72036642209,,
6.71398,9.52317554475,-1.00480503929,-0.962074087001,2.14033451016,-0.52485661523,9.75677227322,,
6.715646,9.29627116857,-0.912515459961,0.0363051681779,2.49392567753,-0.52485661523,9.82958397549,,
6.717312,9.25089029333,-0.77408109096,0.898541797651,2.52928479426,-0.52485661523,9.72036642209,,
6.718978,9.16012854286,-0.912515459961,1.03468442336,2.49392567753,-0.63093396544,9.46552546415,,
6.720644,9.25089029333,-1.05094982896,0.671637421474,2.35248921058,-0.666293082177,9.53833716642,,
6.72231,9.3416520438,-1.09709461863,0.21782866912,2.03425715995,-0.73701131565,9.53833716642,,
6.723976,9.38703291904,-1.09709461863,-0.0544565822929,1.71381516452,-0.701652198914,9.57474301755,,
6.725642,9.52317554475,-1.09709461863,-0.0544565822929,1.85746157626,-0.666293082177,9.64755471982,,
6.727308,9.52317554475,-1.00480503929,0.0363051681779,1.92817980974,-0.63093396544,10.0480190823,,
6.728974,9.61393729522,-0.958660249627,0.0363051681779,1.39558311389,-0.63093396544,10.2664541891,,
6.73064,9.61393729522,-1.00480503929,0.0816860434134,0.653041662415,-0.63093396544,10.230048338,,
6.732306,9.65931817045,-1.05094982896,0.172447793884,0.617682545679,-0.701652198914,10.0480190823,,
6.733972,9.70469904569,-1.09709461863,0.399352170061,1.5016604641,-0.770160487591,9.93880152889,,
6.735638,9.79546079616,-1.05094982896,0.671637421474,2.2817709771,-0.805519604328,9.90239567775,,
6.737304,9.70469904569,-1.05094982896,0.80778004718,2.35248921058,-0.770160487591,9.79317812435,,
6.73897,9.52317554475,-1.09709461863,0.762399171945,2.06961627668,-0.73701131565,9.68396057095,,
6.740636,9.3416520438,-0.958660249627,0.989303548122,1.81989251473,-0.666293082177,9.79317812435,,
6.742302,9.3416520438,-0.958660249627,1.03468442336,1.78453339799,-0.595574848703,9.90239567775,,
6.743968,9.38703291904,-0.958660249627,0.671637421474,1.60773781431,-0.560215731966,9.97520738002,,
6.745634,9.61393729522,-0.912515459961,-0.0998374575283,1.53701958084,-0.63093396544,9.86598982662,,
6.7473,9.65931817045,-1.05094982896,-0.735169710824,1.64309693105,-0.666293082177,9.82958397549,,
6.748966,9.79546079616,-1.00480503929,-0.78055058606,1.71381516452,-0.701652198914,9.82958397549,,
6.750632,9.70469904569,-1.09709461863,-0.508265334647,1.53701958084,-0.73701131565,9.86598982662,,
6.752298,9.61393729522,-1.09709461863,0.0816860434134,1.5016604641,-0.73701131565,9.79317812435,,
6.753964,9.47779466951,-1.00480503929,0.399352170061,1.78453339799,-0.666293082177,9.82958397549,,
6.75563,9.3416520438,-0.958660249627,0.399352170061,2.10497539342,-0.63093396544,9.86598982662,,
6.757296,9.43241379427,-0.866370670294,0.399352170061,2.38784832731,-0.63093396544,9.72036642209,,
6.758962,9.38703291904,-0.958660249627,0.0816860434134,2.63536214447,-0.666293082177,9.61114886869,,
6.760628,9.43241379427,-1.05094982896,-0.190599207999,2.63536214447,-0.73701131565,9.57474301755,,
6.762294,9.56855641998,-1.14323940829,-0.190599207999,2.17569362689,-0.770160487591,9.64755471982,,
6.76396,9.52317554475,-1.18938419796,-0.00907570705749,1.64309693105,-0.805519604328,9.75677227322,,
6.765626,9.56855641998,-1.18938419796,0.30859041959,1.43094223063,-0.805519604328,9.90239567775,,
6.767292,9.61393729522,-1.14323940829,0.444733045297,1.5016604641,-0.770160487591,10.1208307846,,
6.768958,9.61393729522,-1.09709461863,0.353971294826,1.43094223063,-0.666293082177,10.1936424868,,
6.770624,9.61393729522,-1.05094982896,-0.00907570705749,1.2187875302,-0.666293082177,10.1572366357,,
6.77229,9.70469904569,-1.05094982896,-0.145218332764,1.46630134736,-0.666293082177,9.97520738002,,
6.773956,9.70469904569,-1.05094982896,-0.190599207999,2.17569362689,-0.701652198914,9.90239567775,,
6.775622,9.65931817045,-1.05094982896,0.0363051681779,2.84751684489,-0.73701131565,9.79317812435,,
6.777288,9.52317554475,-1.05094982896,0.30859041959,2.70608037795,-0.73701131565,9.82958397549,,
6.778954,9.38703291904,-1.05094982896,0.626256546238,2.03425715995,-0.73701131565,9.82958397549,,
6.78062,9.29627116857,-1.09709461863,0.80778004718,1.36022399715,-0.770160487591,9.82958397549,,
6.782286,9.38703291904,-1.00480503929,0.762399171945,1.18342841347,-0.701652198914,9.86598982662,,
6.783952,9.43241379427,-1.09709461863,0.172447793884,1.43094223063,-0.73701131565,9.82958397549,,
6.785618,9.56855641998,-1.05094982896,-0.462884459412,1.92817980974,-0.666293082177,9.75677227322,,
6.787284,9.70469904569,-0.958660249627,-0.644407960353,2.35248921058,-0.666293082177,9.72036642209,,
6.78895,9.61393729522,-1.05094982896,-0.689788835589,2.45856656079,-0.666293082177,9.75677227322,,
6.790616,9.52317554475,-1.05094982896,-0.372122708941,2.14033451016,-0.666293082177,9.75677227322,,
6.792282,9.47779466951,-1.09709461863,0.0363051681779,1.67845604778,-0.701652198914,9.82958397549,,
6.793948,9.43241379427,-1.09709461863,0.444733045297,1.46630134736,-0.701652198914,9.86598982662,,
6.795614,9.52317554475,-1.00480503929,0.671637421474,1.60773781431,-0.73701131565,9.86598982662,,
6.79728,9.47779466951,-1.09709461863,0.490113920532,1.96353892647,-0.73701131565,9.86598982662,,
6.798946,9.61393729522,-1.05094982896,0.127066918649,2.35248921058,-0.666293082177,9.82958397549,,
6.800612,9.79546079616,-0.912515459961,-0.0544565822929,2.45856656079,-0.666293082177,9.86598982662,,
6.802278,9.75007992092,-1.00480503929,-0.145218332764,2.06961627668,-0.666293082177,9.90239567775,,
6.803944,9.70469904569,-1.00480503929,-0.00907570705749,1.53701958084,-0.666293082177,10.0116132312,,
6.80561,9.65931817045,-1.05094982896,0.30859041959,1.14806929673,-0.701652198914,10.0480190823,,
6.807276,9.56855641998,-1.09709461863,0.671637421474,1.14806929673,-0.73701131565,10.1208307846,,
6.808942,9.61393729522,-1.09709461863,0.853160922416,1.28950576368,-0.770160487591,10.0480190823,,
6.810608,9.61393729522,-1.09709461863,0.717018296709,1.60773781431,-0.73701131565,9.97520738002,,
6.812274,9.65931817045,-1.09709461863,0.490113920532,1.81989251473,-0.770160487591,9.86598982662,,
6.81394,9.70469904569,-1.09709461863,0.21782866912,1.99889804321,-0.73701131565,9.90239567775,,
6.815606,9.70469904569,-0.912515459961,0.263209544355,1.892820693,-0.701652198914,9.82958397549,,
6.817272,9.56855641998,-1.00480503929,0.21782866912,1.71381516452,-0.666293082177,9.90239567775,,
6.818938,9.47779466951,-1.05094982896,0.263209544355,1.5016604641,-0.666293082177,9.86598982662,,
6.820604,9.56855641998,-0.958660249627,0.353971294826,1.43094223063,-0.666293082177,9.90239567775,,
6.82227,9.47779466951,-1.05094982896,0.21782866912,1.36022399715,-0.770160487591,9.75677227322,,
6.823936,9.47779466951,-1.14323940829,0.0363051681779,1.57237869757,-0.73701131565,9.72036642209,,
6.825602,9.52317554475,-1.09709461863,-0.00907570705749,1.99889804321,-0.770160487591,9.61114886869,,
6.827268,9.56855641998,-1.05094982896,-0.00907570705749,2.49392567753,-0.666293082177,9.68396057095,,
6.828934,9.52317554475,-0.958660249627,0.0363051681779,2.52928479426,-0.666293082177,9.64755471982,,
6.8306,9.38703291904,-0.958660249627,0.0363051681779,2.49392567753,-0.560215731966,9.75677227322,,
6.832266,9.47779466951,-0.912515459961,0.0363051681779,2.35248921058,-0.560215731966,9.82958397549,,
6.833932,9.56855641998,-0.912515459961,0.127066918649,2.24641186037,-0.560215731966,9.90239567775,,
6.835598,9.79546079616,-0.866370670294,0.172447793884,2.06961627668,-0.666293082177,9.90239567775,,
6.837264,9.79546079616,-1.05094982896,-0.00907570705749,1.96353892647,-0.666293082177,10.0116132312,,
6.83893,9.84084167139,-1.09709461863,-0.145218332764,1.99889804321,-0.73701131565,9.93880152889,,
6.840596,9.84084167139,-1.09709461863,-0.190599207999,2.03425715995,-0.701652198914,10.0844249334,,
6.842262,9.79546079616,-1.05094982896,-0.235980083235,1.71381516452,-0.73701131565,10.1208307846,,
6.843928,9.70469904569,-1.09709461863,-0.145218332764,1.36022399715,-0.666293082177,10.1208307846,,
