Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: X Acceleration 2 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 2 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 2 - FFT,FFT 3: Time - Frequency (Hz),FFT 3: Z Acceleration 2 - FFT
9.969344,9.38703291904,-1.46625293596,0.80778004718,1.92817980974,-0.73701131565,9.79317812435,,,,,,
9.97101,9.38703291904,-1.46625293596,0.80778004718,1.92817980974,-0.770160487591,9.72036642209,,,,,,
9.972676,9.38703291904,-1.46625293596,0.762399171945,1.99889804321,-0.701652198914,9.82958397549,,,,,,
9.974342,9.3416520438,-1.51239772563,0.762399171945,1.92817980974,-0.770160487591,9.72036642209,,,,,,
9.976008,9.43241379427,-1.37396335663,0.898541797651,1.96353892647,-0.701652198914,9.75677227322,,,,,,
9.977674,9.38703291904,-1.46625293596,0.80778004718,1.92817980974,-0.770160487591,9.68396057095,,,,,,
9.97934,9.38703291904,-1.46625293596,0.762399171945,1.99889804321,-0.701652198914,9.79317812435,,,,,,
9.981006,9.38703291904,-1.46625293596,0.762399171945,1.892820693,-0.805519604328,9.79317812435,,,,,,
9.982672,9.38703291904,-1.51239772563,0.762399171945,1.96353892647,-0.701652198914,9.79317812435,,,,,,
9.984338,9.38703291904,-1.46625293596,0.80778004718,1.92817980974,-0.73701131565,9.86598982662,,,,,,
9.986004,9.38703291904,-1.46625293596,0.80778004718,1.99889804321,-0.701652198914,9.79317812435,,,,,,
9.98767,9.38703291904,-1.51239772563,0.80778004718,1.92817980974,-0.666293082177,9.86598982662,,,,,,
9.989336,9.38703291904,-1.46625293596,0.80778004718,1.99889804321,-0.73701131565,9.82958397549,,,,,,
9.991002,9.38703291904,-1.46625293596,0.80778004718,1.99889804321,-0.63093396544,9.86598982662,,,,,,
9.992668,9.38703291904,-1.46625293596,0.762399171945,1.99889804321,-0.73701131565,9.79317812435,,,,,,
9.994334,9.38703291904,-1.51239772563,0.762399171945,2.03425715995,-0.595574848703,9.86598982662,,,,,,
9.996,9.38703291904,-1.46625293596,0.80778004718,1.96353892647,-0.701652198914,9.75677227322,,,,,,
9.997666,9.38703291904,-1.46625293596,0.80778004718,2.06961627668,-0.63093396544,9.82958397549,,,,,,
9.999332,9.38703291904,-1.46625293596,0.80778004718,1.92817980974,-0.73701131565,9.82958397549,,,,,,
10.000998,9.38703291904,-1.51239772563,0.762399171945,2.06961627668,-0.666293082177,9.82958397549,,,,,,
10.002664,9.38703291904,-1.51239772563,0.80778004718,1.96353892647,-0.73701131565,9.82958397549,,,,,,
10.00433,9.38703291904,-1.46625293596,0.762399171945,1.99889804321,-0.73701131565,9.75677227322,,,,,,
10.005996,9.38703291904,-1.46625293596,0.762399171945,1.92817980974,-0.701652198914,9.75677227322,,,,,,
10.007662,9.38703291904,-1.51239772563,0.762399171945,1.99889804321,-0.73701131565,9.79317812435,,,,,,
10.009328,9.38703291904,-1.51239772563,0.80778004718,1.99889804321,-0.701652198914,9.82958397549,,,,,,
10.010994,9.3416520438,-1.51239772563,0.762399171945,1.99889804321,-0.73701131565,9.79317812435,,,,,,
