Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: X Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: X Acceleration 3 (m/s²),Latest: Y Acceleration 3 (m/s²),Latest: Z Acceleration 3 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 3 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 3 - FFT,FFT 3: Time - Frequency (Hz),FFT 3: Z Acceleration 3 - FFT
8.185058,10.6009329464,-0.217674288579,0.551384201797,9.75007992092,-0.77408109096,1.08006529859,10.313322664,-0.203426327091,-0.589870816359,179.991430166,0.464558701412,,,,
8.186724,10.6737446486,-0.217674288579,0.551384201797,9.70469904569,-0.820225880627,0.943922672886,10.2776132582,-0.240203622263,-0.626310509426,180.028065914,0.358984233794,,,,
8.18839,10.6009329464,-0.217674288579,0.551384201797,9.61393729522,-0.866370670294,0.853160922416,10.2776132582,-0.240203622263,-0.589870816359,180.064701662,0.17851066453,,,,
8.190056,10.6737446486,-0.217674288579,0.551384201797,9.75007992092,-0.77408109096,1.03468442336,10.313322664,-0.240203622263,-0.589870816359,180.10133741,0.100099281073,,,,
8.191722,10.6737446486,-0.217674288579,0.586743318534,9.70469904569,-0.866370670294,0.943922672886,10.313322664,-0.240203622263,-0.589870816359,180.137973158,0.156571369391,,,,
8.193388,10.6737446486,-0.217674288579,0.551384201797,9.65931817045,-0.912515459961,0.80778004718,10.2776132582,-0.203426327091,-0.553431123291,180.174608906,0.232141789662,,,,
8.195054,10.7078751341,-0.149165999901,0.586743318534,9.65931817045,-0.866370670294,0.898541797651,10.313322664,-0.240203622263,-0.480551737157,180.211244654,0.23708187998,,,,
8.19672,10.6737446486,-0.184525116638,0.480665968324,9.65931817045,-0.866370670294,1.03468442336,10.313322664,-0.203426327091,-0.44411204409,180.247880402,0.173042822738,,,,
8.198386,10.6009329464,-0.288392522052,0.412157679646,9.65931817045,-0.866370670294,1.12544617383,10.313322664,-0.240203622263,-0.480551737157,180.28451615,0.130922675427,,,,
8.200052,10.6737446486,-0.217674288579,0.447516796383,9.75007992092,-0.820225880627,1.12544617383,10.313322664,-0.240203622263,-0.553431123291,180.321151898,0.17571970054,,,,
8.201718,10.6373387975,-0.288392522052,0.306080329436,9.61393729522,-0.866370670294,0.943922672886,10.313322664,-0.240203622263,-0.589870816359,180.357787646,0.214482003229,,,,
8.203384,10.6373387975,-0.217674288579,0.306080329436,9.61393729522,-0.866370670294,0.989303548122,10.2776132582,-0.240203622263,-0.626310509426,180.394423394,0.104590463788,,,,
8.20505,10.6373387975,-0.253033405315,0.235362095962,9.65931817045,-0.866370670294,1.12544617383,10.2776132582,-0.240203622263,-0.662750202493,180.431059142,0.379833022435,,,,
8.206716,10.6737446486,-0.253033405315,0.235362095962,9.65931817045,-0.866370670294,1.17082704906,10.313322664,-0.240203622263,-0.626310509426,180.46769489,0.633348778352,,,,
8.208382,10.6737446486,-0.217674288579,0.166853807284,9.75007992092,-0.727936301293,1.30696967477,10.313322664,-0.240203622263,-0.69918989556,180.504330639,0.566023561825,,,,
8.210048,10.7078751341,-0.149165999901,0.166853807284,9.65931817045,-0.820225880627,1.2162079243,10.313322664,-0.276980917435,-0.69918989556,180.540966387,0.318308331082,,,,
8.211714,10.6737446486,-0.149165999901,0.166853807284,9.70469904569,-0.820225880627,1.26158879953,10.3490320698,-0.276980917435,-0.662750202493,180.577602135,0.135342153637,,,,
8.21338,10.7078751341,-0.0430886496906,0.270721212699,9.79546079616,-0.681791511626,1.39773142524,10.313322664,-0.240203622263,-0.626310509426,180.614237883,0.113087674871,,,,
8.215046,10.6009329464,-0.113806883164,0.202212924021,9.75007992092,-0.77408109096,1.30696967477,10.313322664,-0.240203622263,-0.589870816359,180.650873631,0.197426096481,,,,
8.216712,10.5281212441,-0.149165999901,0.131494690548,9.75007992092,-0.727936301293,1.30696967477,10.313322664,-0.240203622263,-0.589870816359,180.687509379,0.256264357401,,,,
8.218378,10.5645270952,-0.0784477664274,0.235362095962,9.75007992092,-0.727936301293,1.26158879953,10.2776132582,-0.240203622263,-0.553431123291,180.724145127,0.235034354231,,,,
8.220044,10.5281212441,-0.113806883164,0.166853807284,9.75007992092,-0.681791511626,1.26158879953,10.313322664,-0.240203622263,-0.553431123291,180.760780875,0.132702878291,,,,
8.22171,10.5645270952,-0.0430886496906,0.202212924021,9.84084167139,-0.589501932292,1.35235055001,10.313322664,-0.240203622263,-0.516991430224,180.797416623,0.0691205156323,,,,
8.223376,10.5281212441,-0.0430886496906,0.166853807284,9.75007992092,-0.681791511626,1.26158879953,10.2776132582,-0.240203622263,-0.44411204409,180.834052371,0.101007818564,,,,
8.225042,10.491715393,-0.0430886496906,0.235362095962,9.79546079616,-0.635646721959,1.30696967477,10.313322664,-0.240203622263,-0.371232657955,180.870688119,0.118875459791,,,,
8.226708,10.5281212441,-0.00772953295382,0.341439446172,9.84084167139,-0.635646721959,1.26158879953,10.313322664,-0.240203622263,-0.371232657955,180.907323867,0.361498328311,,,,
8.228374,10.4575849075,0.027629583783,0.306080329436,9.79546079616,-0.635646721959,1.2162079243,10.313322664,-0.240203622263,-0.334792964888,180.943959615,0.624455084259,,,,
8.23004,10.491715393,0.0629887005198,0.270721212699,9.84084167139,-0.589501932292,1.17082704906,10.2776132582,-0.240203622263,-0.334792964888,180.980595363,0.631851282151,,,,
8.231706,10.5645270952,0.131496989197,0.270721212699,9.84084167139,-0.543357142626,1.26158879953,10.313322664,-0.203426327091,-0.371232657955,181.017231111,0.414087118496,,,,
8.233372,10.491715393,0.0961378724605,0.306080329436,9.88622254663,-0.543357142626,1.26158879953,10.313322664,-0.203426327091,-0.371232657955,181.053866859,0.202707168576,,,,
8.235038,10.491715393,0.0961378724605,0.202212924021,9.88622254663,-0.543357142626,1.2162079243,10.3490320698,-0.203426327091,-0.334792964888,181.090502607,0.0702918044311,,,,
8.236704,10.3847732053,0.518237328506,2.20000301965,9.93160342186,-0.497212352959,1.30696967477,10.5632885045,-0.0195398512296,-1.02714713317,181.127138355,0.0861901656175,,,,
8.23837,10.7078751341,0.376800861559,3.21657762583,10.4761739247,-0.220343614958,0.80778004718,10.7775449392,0.495342281181,0.649078747927,181.163774103,0.18918661974,,,,
8.240036,10.8534985386,0.272933456145,1.67403615819,9.93160342186,-0.358777983958,0.989303548122,10.8132543449,0.237901214976,2.86962254421,181.200409851,0.260560401684,,,,
8.241702,10.2414251664,-0.00772953295382,1.18342841347,9.56855641998,-0.543357142626,1.71539755189,10.0276474177,-0.35053550778,3.52553701942,181.237045599,0.193182509902,,,,
8.243368,10.2414251664,-0.217674288579,-0.571267754596,9.70469904569,-0.681791511626,1.80615930236,9.49200633095,-0.791863049846,1.08407758392,181.273681348,0.102339696238,,,,
8.245034,10.2755556519,-0.149165999901,-0.184527415287,9.65931817045,-0.77408109096,2.35072980518,9.77768157722,-0.938972230535,-3.57564816705,181.310317096,0.1102472224,,,,
8.2467,10.6009329464,-0.184525116638,-2.00773187203,10.0223651723,-0.866370670294,2.16920630424,10.4204508813,-0.755085754674,-3.75784663239,181.346952844,0.132798936835,,,,
8.248366,10.6373387975,-0.0430886496906,-2.14916833898,10.2946504237,-0.543357142626,1.17082704906,10.4918696929,-0.460867393296,-3.68496724626,181.383588592,0.30011214261,,,,
8.250032,10.5281212441,0.237574339408,0.0961355738109,10.2492695485,-0.451067563292,-0.462884459412,10.6704167218,0.0172374439426,-2.08389823211,181.42022434,0.547394747229,,,,
8.251698,10.6737446486,0.272933456145,0.938124541106,10.7938400513,-0.312633194291,-1.64278721553,10.8132543449,0.274678510148,-1.71950130144,181.456860088,0.64328238454,,,,
8.253364,10.7078751341,0.237574339408,0.306080329436,10.158507798,-0.451067563292,-0.508265334647,10.7775449392,0.090792034287,-0.589870816359,181.493495836,0.483711436927,,,,
8.25503,10.8534985386,0.166856105934,-0.885079915635,9.75007992092,-0.497212352959,1.80615930236,10.7418355334,-0.240203622263,-0.334792964888,181.530131584,0.297407329121,,,,
8.256696,10.8899043897,-0.00772953295382,-2.81436172259,10.158507798,-0.266488404624,2.48687243089,10.4204508813,-0.424090098124,-0.298353271821,181.566767332,0.2136845366,,,,
