Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: X Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: X Acceleration 3 (m/s²),Latest: Y Acceleration 3 (m/s²),Latest: Z Acceleration 3 (m/s²)
5.361188,10.2050193153,0.0629887005198,0.202212924021,9.61393729522,-0.589501932292,1.03468442336,9.95622860614,-0.240203622263,-0.589870816359
5.362854,10.2414251664,0.0629887005198,0.202212924021,9.61393729522,-0.543357142626,0.989303548122,9.95622860614,-0.240203622263,-0.589870816359
5.36452,10.311961503,0.131496989197,0.202212924021,9.61393729522,-0.543357142626,1.03468442336,9.95622860614,-0.240203622263,-0.589870816359
5.366186,10.2414251664,0.0629887005198,0.202212924021,9.61393729522,-0.543357142626,1.03468442336,9.92051920036,-0.203426327091,-0.589870816359
5.367852,10.1686134642,-0.00772953295382,0.202212924021,9.61393729522,-0.543357142626,1.03468442336,9.92051920036,-0.203426327091,-0.589870816359
5.369518,10.2414251664,0.0629887005198,0.202212924021,9.61393729522,-0.543357142626,1.03468442336,9.99193801192,-0.203426327091,-0.589870816359
5.371184,10.2050193153,0.0629887005198,0.166853807284,9.65931817045,-0.543357142626,1.03468442336,9.95622860614,-0.203426327091,-0.589870816359
5.37285,10.2414251664,0.0629887005198,0.202212924021,9.61393729522,-0.543357142626,1.03468442336,9.92051920036,-0.203426327091,-0.589870816359
5.374516,10.2414251664,0.0629887005198,0.202212924021,9.61393729522,-0.543357142626,1.03468442336,9.95622860614,-0.203426327091,-0.589870816359
5.376182,10.2050193153,0.027629583783,0.202212924021,9.61393729522,-0.589501932292,0.989303548122,9.95622860614,-0.203426327091,-0.589870816359
5.377848,10.2414251664,0.0629887005198,0.235362095962,9.70469904569,-0.451067563292,1.12544617383,9.95622860614,-0.203426327091,-0.589870816359
5.379514,10.2414251664,0.0629887005198,0.235362095962,9.61393729522,-0.543357142626,1.03468442336,9.95622860614,-0.203426327091,-0.589870816359
5.38118,10.2414251664,0.0961378724605,0.202212924021,9.61393729522,-0.543357142626,1.03468442336,9.95622860614,-0.240203622263,-0.589870816359
5.382846,10.2755556519,0.0961378724605,0.235362095962,9.61393729522,-0.543357142626,1.03468442336,9.92051920036,-0.203426327091,-0.589870816359
5.384512,10.2414251664,0.0961378724605,0.235362095962,9.61393729522,-0.543357142626,0.989303548122,9.99193801192,-0.203426327091,-0.589870816359
5.386178,10.2414251664,0.166856105934,0.306080329436,9.61393729522,-0.543357142626,1.03468442336,9.95622860614,-0.203426327091,-0.589870816359
5.387844,10.2414251664,0.0961378724605,0.235362095962,9.61393729522,-0.543357142626,0.989303548122,9.95622860614,-0.203426327091,-0.589870816359
5.38951,10.132207613,0.027629583783,0.270721212699,9.61393729522,-0.543357142626,1.03468442336,9.95622860614,-0.203426327091,-0.589870816359
5.391176,10.2414251664,0.0961378724605,0.202212924021,9.65931817045,-0.543357142626,1.03468442336,9.95622860614,-0.166649031918,-0.589870816359
5.392842,10.2050193153,-0.00772953295382,0.131494690548,9.61393729522,-0.543357142626,1.03468442336,9.95622860614,-0.203426327091,-0.589870816359
5.394508,10.2414251664,0.0961378724605,0.235362095962,9.61393729522,-0.543357142626,1.03468442336,9.99193801192,-0.203426327091,-0.626310509426
5.396174,10.2414251664,0.0629887005198,0.166853807284,9.61393729522,-0.543357142626,0.989303548122,9.99193801192,-0.203426327091,-0.589870816359
5.39784,10.2414251664,0.027629583783,0.131494690548,9.65931817045,-0.543357142626,0.989303548122,9.99193801192,-0.203426327091,-0.589870816359
5.399506,10.2414251664,0.0961378724605,0.166853807284,9.65931817045,-0.543357142626,1.03468442336,9.99193801192,-0.203426327091,-0.626310509426
5.401172,10.2050193153,0.0629887005198,0.166853807284,9.61393729522,-0.543357142626,1.03468442336,9.95622860614,-0.203426327091,-0.626310509426
5.402838,10.2755556519,0.0629887005198,0.166853807284,9.65931817045,-0.543357142626,1.03468442336,9.99193801192,-0.166649031918,-0.626310509426
5.404504,10.311961503,0.131496989197,0.202212924021,9.65931817045,-0.543357142626,1.03468442336,9.99193801192,-0.203426327091,-0.589870816359
