Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: X Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: X Acceleration 3 (m/s²),Latest: Y Acceleration 3 (m/s²),Latest: Z Acceleration 3 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 3 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 3 - FFT,FFT 3: Time - Frequency (Hz),FFT 3: Z Acceleration 3 - FFT
15.615418,10.2755556519,0.0629887005198,0.0961355738109,9.79546079616,-0.497212352959,0.580875671003,9.99193801192,-0.203426327091,-0.589870816359,,,,,,
15.617084,10.311961503,0.0629887005198,0.131494690548,9.75007992092,-0.543357142626,0.535494795768,9.99193801192,-0.203426327091,-0.589870816359,,,,,,
15.61875,10.2414251664,0.0629887005198,0.131494690548,9.84084167139,-0.451067563292,0.671637421474,10.0276474177,-0.203426327091,-0.553431123291,,,,,,
15.620416,10.3847732053,0.131496989197,0.131494690548,9.75007992092,-0.543357142626,0.580875671003,9.99193801192,-0.240203622263,-0.589870816359,,,,,,
15.622082,10.2755556519,0.0961378724605,0.0961355738109,9.79546079616,-0.543357142626,0.580875671003,9.99193801192,-0.203426327091,-0.589870816359,,,,,,
15.623748,10.1686134642,0.027629583783,0.131494690548,9.84084167139,-0.451067563292,0.671637421474,9.99193801192,-0.203426327091,-0.553431123291,,,,,,
15.625414,10.2755556519,0.0961378724605,0.0961355738109,9.84084167139,-0.451067563292,0.717018296709,10.0276474177,-0.203426327091,-0.553431123291,,,,,,
15.62708,10.2414251664,0.0629887005198,0.0254173403373,9.88622254663,-0.451067563292,0.671637421474,10.0276474177,-0.203426327091,-0.553431123291,,,,,,
15.628746,10.2755556519,0.0961378724605,0.0961355738109,9.79546079616,-0.451067563292,0.580875671003,10.0276474177,-0.203426327091,-0.553431123291,,,,,,
15.630412,10.2755556519,0.0629887005198,0.0607764570741,9.75007992092,-0.543357142626,0.535494795768,10.0276474177,-0.166649031918,-0.553431123291,,,,,,
15.632078,10.2414251664,0.0961378724605,0.0961355738109,9.79546079616,-0.497212352959,0.535494795768,10.1704850408,-0.166649031918,-0.553431123291,,,,,,
15.633744,10.2755556519,0.0961378724605,0.0254173403373,9.84084167139,-0.497212352959,0.535494795768,10.1704850408,-0.166649031918,-0.589870816359,,,,,,
15.63541,10.2755556519,0.0961378724605,0.0607764570741,9.79546079616,-0.543357142626,0.535494795768,10.0276474177,-0.166649031918,-0.589870816359,,,,,,
15.637076,10.311961503,0.0961378724605,0.0961355738109,9.79546079616,-0.543357142626,0.535494795768,10.0276474177,-0.203426327091,-0.589870816359,,,,,,
15.638742,10.3483673541,0.131496989197,0.0961355738109,9.79546079616,-0.497212352959,0.490113920532,10.1704850408,-0.166649031918,-0.589870816359,,,,,,
15.640408,10.311961503,0.131496989197,0.131494690548,9.79546079616,-0.497212352959,0.535494795768,10.1704850408,-0.166649031918,-0.553431123291,,,,,,
15.642074,10.3847732053,0.237574339408,0.235362095962,9.79546079616,-0.497212352959,0.535494795768,10.1704850408,-0.129871736746,-0.589870816359,,,,,,
15.64374,10.311961503,0.166856105934,0.131494690548,9.84084167139,-0.451067563292,0.535494795768,10.1704850408,-0.166649031918,-0.589870816359,,,,,,
15.645406,10.2050193153,0.0961378724605,0.0961355738109,9.84084167139,-0.497212352959,0.490113920532,10.0276474177,-0.166649031918,-0.589870816359,,,,,,
15.647072,10.311961503,0.166856105934,0.131494690548,9.84084167139,-0.451067563292,0.535494795768,10.1704850408,-0.129871736746,-0.553431123291,,,,,,
15.648738,10.2755556519,0.0961378724605,0.0961355738109,9.79546079616,-0.451067563292,0.535494795768,10.1704850408,-0.129871736746,-0.589870816359,,,,,,
15.650404,10.2755556519,0.131496989197,0.131494690548,9.79546079616,-0.451067563292,0.580875671003,10.0276474177,-0.0930944415741,-0.589870816359,,,,,,
15.65207,10.2755556519,0.131496989197,0.0961355738109,9.79546079616,-0.451067563292,0.580875671003,10.1704850408,-0.129871736746,-0.553431123291,,,,,,
15.653736,10.2755556519,0.131496989197,0.0961355738109,9.93160342186,-0.358777983958,0.671637421474,10.1704850408,-0.129871736746,-0.516991430224,,,,,,
15.655402,10.311961503,0.166856105934,0.0961355738109,9.79546079616,-0.451067563292,0.626256546238,10.1704850408,-0.129871736746,-0.480551737157,,,,,,
15.657068,10.311961503,0.131496989197,0.131494690548,9.79546079616,-0.497212352959,0.626256546238,10.0276474177,-0.0930944415741,-0.553431123291,,,,,,
15.658734,10.2755556519,0.166856105934,0.0961355738109,9.79546079616,-0.451067563292,0.580875671003,10.1704850408,-0.0930944415741,-0.516991430224,,,,,,
15.6604,10.3847732053,0.237574339408,0.0961355738109,9.79546079616,-0.451067563292,0.626256546238,10.1704850408,-0.0930944415741,-0.553431123291,,,,,,
15.662066,10.311961503,0.166856105934,0.131494690548,9.79546079616,-0.451067563292,0.626256546238,10.1704850408,-0.0930944415741,-0.553431123291,,,,,,
15.663732,10.2755556519,0.0961378724605,0.0961355738109,9.84084167139,-0.451067563292,0.626256546238,10.1704850408,-0.0930944415741,-0.589870816359,,,,,,
15.665398,10.4211790564,0.237574339408,0.270721212699,9.93160342186,-0.404922773625,0.762399171945,10.313322664,0.0540147391148,-0.589870816359,,,,,,
15.667064,10.5281212441,0.237574339408,1.60331792472,10.158507798,-0.404922773625,0.353971294826,10.4918696929,0.201123919804,0.576199361793,,,,,,
15.66873,10.6009329464,0.166856105934,1.60331792472,10.0677460476,-0.358777983958,0.30859041959,10.5989979102,0.201123919804,2.28658745514,,,,,,
15.670396,10.5645270952,0.0629887005198,0.832047190896,9.70469904569,-0.404922773625,1.2162079243,10.4204508813,-0.129871736746,2.28658745514,,,,,,
15.672062,10.1686134642,-0.00772953295382,0.0254173403373,9.52317554475,-0.589501932292,1.30696967477,9.74197217144,-0.460867393296,0.394000896456,,,,,,
15.673728,10.3847732053,-0.00772953295382,-1.16574290473,9.47779466951,-0.77408109096,1.48849317571,9.84910038879,-0.571199278813,-2.30253639052,,,,,,
15.675394,10.6737446486,-0.00772953295382,-1.76242799967,10.0677460476,-0.681791511626,1.35235055001,10.2776132582,-0.571199278813,-3.97648479079,,,,,,
15.67706,10.6009329464,0.0961378724605,-1.02651638258,10.4761739247,-0.497212352959,0.0363051681779,10.4561602871,-0.240203622263,-4.12224356306,,,,,,
15.678726,10.4211790564,0.376800861559,0.0607764570741,10.3854121742,-0.404922773625,-1.37050196412,10.4204508813,0.164346624631,-3.28413062252,,,,,,
15.680392,10.4575849075,0.447519095032,1.25414664694,10.5215547999,-0.220343614958,-1.46126371459,10.4561602871,0.348233100493,-2.30253639052,,,,,,
15.682058,10.4211790564,0.308292572881,1.18342841347,10.4761739247,-0.174198825291,-0.916693211766,10.4918696929,0.385010395665,-0.69918989556,,,,,,
15.683724,10.5645270952,0.272933456145,0.0254173403373,9.79546079616,-0.220343614958,0.535494795768,10.4204508813,0.090792034287,0.503319975658,,,,,,
15.68539,10.491715393,0.0629887005198,-1.30717937168,9.47779466951,-0.497212352959,1.48849317571,10.1704850408,-0.240203622263,0.430440589524,,,,,,
15.687056,10.4211790564,-0.00772953295382,-1.83314623314,9.43241379427,-0.635646721959,2.12382542901,9.92051920036,-0.497644688468,0.394000896456,,,,,,
15.688722,10.2755556519,-0.0784477664274,-1.09723461606,9.65931817045,-0.681791511626,1.80615930236,9.99193801192,-0.644753869157,0.721958134061,,,,,,
15.690388,10.0593959108,-0.00772953295382,0.480665968324,9.70469904569,-0.589501932292,1.44311230048,10.2061944466,-0.497644688468,1.30271574232,,,,,,
15.692054,9.91604787193,0.131496989197,1.53480963604,9.84084167139,-0.404922773625,0.535494795768,10.1704850408,-0.0930944415741,1.15695697005,,,,,,
15.69372,9.95245372306,0.343651689618,1.67403615819,9.84084167139,-0.220343614958,0.172447793884,9.88480979457,0.237901214976,0.248242124188,,,,,,
15.695386,10.0958017619,0.518237328506,0.692820668744,9.88622254663,-0.174198825291,-0.326741833705,9.81339098301,0.458564986009,-0.881388360896,,,,,,
15.697052,10.3847732053,0.62210473392,-0.290604765498,9.65931817045,-0.174198825291,-0.145218332764,9.77768157722,0.421787690837,-1.24578529157,,,,,,
15.698718,10.491715393,0.447519095032,-0.885079915635,9.47779466951,-0.266488404624,0.853160922416,9.95622860614,0.127569329459,-1.13646621237,,,,,,
15.700384,10.4211790564,0.131496989197,-0.500549521123,9.56855641998,-0.404922773625,2.07844455377,10.2419038524,-0.240203622263,-0.772069281695,,,,,,
15.70205,10.4211790564,0.0629887005198,0.235362095962,9.75007992092,-0.635646721959,2.30534892995,10.4204508813,-0.497644688468,-0.516991430224,,,,,,
15.703716,10.2755556519,-0.113806883164,0.657461552008,9.88622254663,-0.727936301293,1.76077842712,10.4204508813,-0.571199278813,-0.298353271821,,,,,,
15.705382,10.2414251664,-0.113806883164,0.902765424369,10.1131269228,-0.681791511626,0.717018296709,10.313322664,-0.424090098124,-0.735629588627,,,,,,
15.707048,10.2414251664,0.0629887005198,0.832047190896,10.0223651723,-0.589501932292,-0.0544565822929,10.1704850408,-0.0930944415741,-1.3186646777,,,,,,
15.708714,10.311961503,0.237574339408,0.166853807284,9.84084167139,-0.358777983958,-0.508265334647,9.92051920036,0.201123919804,-1.93813945985,,,,,,
15.71038,10.3847732053,0.412159978296,-0.359113054175,9.56855641998,-0.266488404624,-0.28136095847,9.77768157722,0.385010395665,-1.90169976678,,,,,,
15.712046,10.4211790564,0.447519095032,-0.710494276747,9.56855641998,-0.174198825291,0.172447793884,9.81339098301,0.348233100493,-1.02714713317,,,,,,
15.713712,10.3483673541,0.308292572881,-0.500549521123,9.56855641998,-0.266488404624,0.717018296709,9.92051920036,0.090792034287,-0.152594499552,,,,,,
15.715378,10.3483673541,0.202215222671,0.0254173403373,9.75007992092,-0.404922773625,0.853160922416,10.2419038524,-0.240203622263,0.357561203389,,,,,,
15.717044,10.2755556519,0.027629583783,0.51602508506,9.9769842971,-0.543357142626,0.626256546238,10.3847414755,-0.387312802952,0.430440589524,,,,,,
15.71871,10.132207613,-0.113806883164,0.657461552008,10.0223651723,-0.635646721959,0.172447793884,10.3847414755,-0.497644688468,0.576199361793,,,,,,
15.720376,10.3483673541,-0.00772953295382,0.51602508506,10.1131269228,-0.451067563292,0.127066918649,10.2776132582,-0.313758212607,0.901879118581,,,,,,
15.722042,10.4575849075,0.131496989197,-0.078450065077,9.88622254663,-0.451067563292,0.172447793884,10.2061944466,0.0540147391148,0.86771690633,,,,,,
15.723708,10.6373387975,0.343651689618,-0.113809181814,9.84084167139,-0.266488404624,0.444733045297,10.2419038524,0.274678510148,0.248242124188,,,,,,
15.725374,10.6373387975,0.412159978296,0.131494690548,9.84084167139,-0.174198825291,0.580875671003,10.3490320698,0.421787690837,-0.735629588627,,,,,,
15.72704,10.5645270952,0.376800861559,0.692820668744,9.9769842971,-0.220343614958,0.399352170061,10.4204508813,0.31145580532,-1.46442344997,,,,,,
15.728706,10.491715393,0.272933456145,0.551384201797,10.158507798,-0.312633194291,0.0363051681779,10.4204508813,-0.0195398512296,-1.64662191531,,,,,,
15.730372,10.311961503,0.0961378724605,0.0254173403373,10.158507798,-0.497212352959,0.172447793884,10.313322664,-0.387312802952,-2.01101884598,,,,,,
15.732038,10.2755556519,-0.00772953295382,-0.149168298551,10.158507798,-0.589501932292,0.399352170061,10.1704850408,-0.571199278813,-2.37541577665,,,,,,
15.733704,10.3847732053,0.0629887005198,-0.325963882235,9.88622254663,-0.681791511626,0.80778004718,9.99193801192,-0.534421983641,-2.33897608359,,,,,,
15.73537,10.3847732053,0.0629887005198,-0.465190404386,9.70469904569,-0.635646721959,0.853160922416,9.92051920036,-0.276980917435,-1.46442344997,,,,,,
15.737036,10.3847732053,0.131496989197,-0.078450065077,9.56855641998,-0.497212352959,0.80778004718,9.99193801192,0.0172374439426,-0.261913578754,,,,,,
15.738702,10.311961503,0.237574339408,0.551384201797,9.52317554475,-0.404922773625,0.898541797651,10.0276474177,0.201123919804,0.61263905486,,,,,,
15.740368,10.0958017619,0.166856105934,1.28729581888,9.56855641998,-0.358777983958,1.03468442336,10.0276474177,0.164346624631,1.12051727698,,,,,,
15.742034,9.91604787193,0.166856105934,1.42873228583,9.52317554475,-0.451067563292,1.03468442336,9.92051920036,-0.0195398512296,1.37559512845,,,,,,
15.7437,9.80683031853,-0.00772953295382,0.657461552008,9.56855641998,-0.543357142626,0.853160922416,9.84910038879,-0.35053550778,1.30271574232,,,,,,
15.745366,9.91604787193,-0.00772953295382,-0.078450065077,9.56855641998,-0.635646721959,0.671637421474,9.74197217144,-0.497644688468,0.539759668725,,,,,,
15.747032,9.98885957419,-0.0784477664274,-0.675135160011,9.52317554475,-0.635646721959,0.762399171945,9.70626276566,-0.534421983641,-0.589870816359,,,,,,
15.748698,10.1686134642,0.0629887005198,-0.991157265846,9.52317554475,-0.635646721959,0.853160922416,9.77768157722,-0.387312802952,-1.46442344997,,,,,,
15.750364,10.3847732053,0.0961378724605,-0.885079915635,9.61393729522,-0.543357142626,0.898541797651,9.95622860614,-0.166649031918,-1.64662191531,,,,,,
15.75203,10.491715393,0.202215222671,-0.429831287649,9.79546079616,-0.404922773625,0.535494795768,10.2061944466,0.0540147391148,-1.61018222224,,,,,,
15.753696,10.4211790564,0.272933456145,0.306080329436,10.0223651723,-0.312633194291,-0.00907570705749,10.2419038524,0.201123919804,-1.61018222224,,,,,,
15.755362,10.3847732053,0.376800861559,0.867406307632,10.2492695485,-0.266488404624,-0.462884459412,10.2776132582,0.127569329459,-1.64662191531,,,,,,
15.757028,10.3847732053,0.237574339408,0.692820668744,10.340031299,-0.312633194291,-0.462884459412,10.2776132582,0.0172374439426,-1.46442344997,,,,,,
15.758694,10.3847732053,0.131496989197,0.0961355738109,10.0677460476,-0.451067563292,0.0816860434134,10.313322664,-0.240203622263,-1.02714713317,,,,,,
15.76036,10.491715393,0.131496989197,-0.465190404386,9.93160342186,-0.451067563292,1.03468442336,10.313322664,-0.387312802952,-0.589870816359,,,,,,
15.762026,10.491715393,0.0629887005198,-0.816571626958,9.84084167139,-0.497212352959,1.76077842712,10.2776132582,-0.35053550778,-0.152594499552,,,,,,
15.763692,10.4575849075,0.0961378724605,-0.359113054175,9.70469904569,-0.497212352959,1.71539755189,10.313322664,-0.240203622263,-0.00683572728303,,,,,,
15.765358,10.4211790564,0.0961378724605,0.341439446172,9.75007992092,-0.497212352959,1.12544617383,10.313322664,-0.0563171464019,-0.0432754203503,,,,,,
15.767024,10.2755556519,0.0961378724605,0.832047190896,9.88622254663,-0.497212352959,0.127066918649,10.2419038524,0.0540147391148,-0.298353271821,,,,,,
15.76869,10.2050193153,0.0961378724605,0.692820668744,9.93160342186,-0.451067563292,-0.553646209883,9.92051920036,0.090792034287,-0.44411204409,,,,,,
15.770356,10.0593959108,0.0629887005198,0.306080329436,9.93160342186,-0.451067563292,-0.508265334647,9.77768157722,-0.0195398512296,-0.589870816359,,,,,,
15.772022,10.132207613,0.0629887005198,-0.0099417763995,9.70469904569,-0.543357142626,0.0816860434134,9.74197217144,-0.240203622263,-0.298353271821,,,,,,
15.773688,10.2414251664,0.0629887005198,-0.359113054175,9.47779466951,-0.589501932292,1.03468442336,9.88480979457,-0.35053550778,-0.00683572728303,,,,,,
15.775354,10.2755556519,0.027629583783,-0.394472170912,9.43241379427,-0.635646721959,1.76077842712,9.99193801192,-0.424090098124,0.321121510322,,,,,,
15.77702,10.1686134642,0.0629887005198,-0.0099417763995,9.43241379427,-0.589501932292,1.85154017759,10.0633568235,-0.35053550778,0.394000896456,,,,,,
15.778686,10.2050193153,0.0961378724605,0.412157679646,9.47779466951,-0.589501932292,1.39773142524,9.99193801192,-0.240203622263,0.102483351919,,,,,,
15.780352,9.98885957419,-0.00772953295382,0.796688074159,9.70469904569,-0.589501932292,0.490113920532,9.88480979457,-0.129871736746,-0.298353271821,,,,,,
15.782018,10.0593959108,0.0629887005198,0.832047190896,9.84084167139,-0.497212352959,-0.190599207999,9.81339098301,-0.0563171464019,-0.772069281695,,,,,,
15.783684,10.0958017619,0.0961378724605,0.51602508506,9.75007992092,-0.589501932292,-0.553646209883,9.74197217144,-0.0563171464019,-1.2093455985,,,,,,
15.78535,10.1686134642,0.0629887005198,0.235362095962,9.79546079616,-0.497212352959,-0.190599207999,9.81339098301,-0.0930944415741,-1.61018222224,,,,,,
15.787016,10.3483673541,0.0629887005198,-0.219886532024,9.79546079616,-0.451067563292,0.535494795768,9.99193801192,-0.203426327091,-1.71950130144,,,,,,
15.788682,10.4575849075,0.027629583783,-0.535908637859,9.79546079616,-0.497212352959,1.08006529859,10.2061944466,-0.313758212607,-1.46442344997,,,,,,
15.790348,10.491715393,-0.00772953295382,-0.571267754596,9.79546079616,-0.543357142626,1.17082704906,10.2776132582,-0.387312802952,-1.02714713317,,,,,,
15.792014,10.4211790564,-0.00772953295382,-0.113809181814,9.84084167139,-0.635646721959,0.80778004718,10.2419038524,-0.387312802952,-0.626310509426,,,,,,
