Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: X Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: X Acceleration 3 (m/s²),Latest: Y Acceleration 3 (m/s²),Latest: Z Acceleration 3 (m/s²)
17.38471,10.2755556519,-0.00772953295382,0.131494690548,9.70469904569,-0.589501932292,0.80778004718,10.0276474177,-0.240203622263,-0.589870816359
17.386376,10.2755556519,0.0629887005198,0.202212924021,9.70469904569,-0.589501932292,0.853160922416,10.0276474177,-0.240203622263,-0.553431123291
17.388042,10.2755556519,0.027629583783,0.202212924021,9.70469904569,-0.543357142626,0.853160922416,10.0276474177,-0.240203622263,-0.553431123291
17.389708,10.2755556519,0.027629583783,0.202212924021,9.70469904569,-0.543357142626,0.898541797651,10.0276474177,-0.203426327091,-0.553431123291
17.391374,10.2755556519,0.027629583783,0.235362095962,9.75007992092,-0.543357142626,0.898541797651,10.0276474177,-0.240203622263,-0.553431123291
17.39304,10.2755556519,0.027629583783,0.202212924021,9.70469904569,-0.589501932292,0.898541797651,10.0276474177,-0.240203622263,-0.553431123291
17.394706,10.2755556519,0.0629887005198,0.235362095962,9.70469904569,-0.589501932292,0.898541797651,9.99193801192,-0.240203622263,-0.553431123291
17.396372,10.3483673541,0.131496989197,0.235362095962,9.75007992092,-0.543357142626,0.989303548122,10.0276474177,-0.240203622263,-0.553431123291
17.398038,10.2755556519,0.0961378724605,0.202212924021,9.70469904569,-0.589501932292,0.898541797651,9.99193801192,-0.240203622263,-0.553431123291
17.399704,10.2050193153,0.0961378724605,0.270721212699,9.65931817045,-0.589501932292,0.898541797651,10.0276474177,-0.240203622263,-0.553431123291
17.40137,10.2755556519,0.0629887005198,0.166853807284,9.65931817045,-0.589501932292,0.898541797651,9.99193801192,-0.240203622263,-0.553431123291
17.403036,10.2414251664,-0.00772953295382,0.131494690548,9.70469904569,-0.589501932292,0.898541797651,10.0276474177,-0.240203622263,-0.516991430224
17.404702,10.2755556519,0.0629887005198,0.202212924021,9.70469904569,-0.589501932292,0.943922672886,9.99193801192,-0.240203622263,-0.553431123291
17.406368,10.2414251664,-0.00772953295382,0.131494690548,9.70469904569,-0.589501932292,0.898541797651,10.0276474177,-0.240203622263,-0.553431123291
17.408034,10.2414251664,-0.00772953295382,0.166853807284,9.65931817045,-0.589501932292,0.898541797651,9.99193801192,-0.240203622263,-0.589870816359
17.4097,10.2414251664,-0.00772953295382,0.166853807284,9.70469904569,-0.589501932292,0.853160922416,9.99193801192,-0.240203622263,-0.589870816359
17.411366,10.2414251664,-0.00772953295382,0.131494690548,9.75007992092,-0.543357142626,0.898541797651,10.0276474177,-0.240203622263,-0.589870816359
17.413032,10.2414251664,0.027629583783,0.131494690548,9.70469904569,-0.589501932292,0.853160922416,10.0276474177,-0.240203622263,-0.626310509426
17.414698,10.2755556519,-0.00772953295382,0.131494690548,9.70469904569,-0.589501932292,0.80778004718,10.0276474177,-0.240203622263,-0.589870816359
17.416364,10.2755556519,0.027629583783,0.166853807284,9.65931817045,-0.635646721959,0.853160922416,10.0276474177,-0.240203622263,-0.589870816359
17.41803,10.311961503,0.131496989197,0.202212924021,9.70469904569,-0.589501932292,0.853160922416,9.99193801192,-0.240203622263,-0.589870816359
17.419696,10.2755556519,0.027629583783,0.202212924021,9.70469904569,-0.589501932292,0.80778004718,9.99193801192,-0.240203622263,-0.589870816359
17.421362,10.2414251664,-0.0430886496906,0.0961355738109,9.65931817045,-0.635646721959,0.80778004718,9.99193801192,-0.276980917435,-0.626310509426
17.423028,10.2755556519,-0.00772953295382,0.131494690548,9.79546079616,-0.543357142626,0.898541797651,9.99193801192,-0.276980917435,-0.626310509426
17.424694,10.2414251664,-0.00772953295382,0.0961355738109,9.70469904569,-0.589501932292,0.898541797651,9.99193801192,-0.240203622263,-0.626310509426
17.42636,10.2414251664,-0.00772953295382,0.202212924021,9.70469904569,-0.635646721959,0.80778004718,9.99193801192,-0.240203622263,-0.589870816359
17.428026,10.2755556519,-0.00772953295382,0.131494690548,9.65931817045,-0.589501932292,0.80778004718,9.99193801192,-0.240203622263,-0.589870816359
17.429692,10.2414251664,-0.00772953295382,0.131494690548,9.65931817045,-0.635646721959,0.80778004718,9.99193801192,-0.276980917435,-0.589870816359
17.431358,10.2755556519,0.027629583783,0.166853807284,9.65931817045,-0.635646721959,0.80778004718,9.99193801192,-0.276980917435,-0.589870816359
17.433024,10.2755556519,-0.00772953295382,0.202212924021,9.65931817045,-0.635646721959,0.80778004718,9.99193801192,-0.240203622263,-0.589870816359
17.43469,10.2414251664,-0.00772953295382,0.202212924021,9.65931817045,-0.635646721959,0.853160922416,9.95622860614,-0.276980917435,-0.589870816359
17.436356,9.26756864862,0.412159978296,2.86740634806,9.56855641998,-0.451067563292,0.989303548122,10.0276474177,0.64245146187,2.25014776207
17.438022,9.33810498519,1.04420418997,8.33701971828,10.0223651723,0.148814702377,-0.28136095847,10.5275790987,1.04470312782,9.89792834455
17.439688,10.8899043897,1.00884507323,7.00442300626,8.79708154098,0.887131337047,3.62139431178,9.95622860614,1.11825771816,10.4445237406
17.441354,8.58268357418,-0.113806883164,1.53480963604,9.43241379427,-0.727936301293,3.89367956319,9.81339098301,-0.755085754674,11.5741542256
17.44302,10.132207613,-0.743641150038,-5.37568774121,10.2038886733,-0.77408109096,5.48201019643,9.24204049047,-1.56418624846,-2.33897608359
17.444686,11.5747894642,-0.46297816094,-7.68949994267,9.88622254663,-1.37396335663,4.12058393937,9.31345930204,-2.11584567605,-12.4259386208
17.446352,11.142469982,-0.675132861361,-8.91601930448,9.38703291904,-1.32781856696,-1.96045334218,10.2776132582,-1.63774083881,-18.436210496
17.448018,11.2494121697,-0.217674288579,-4.11159931787,9.11474766763,-1.6969768843,-4.09562352201,10.634707316,-0.497644688468,-19.0556852782
17.449684,11.1060641308,0.027629583783,0.728179785481,12.3821706846,-0.820225880627,-7.36304653896,11.8153495447,0.348233100493,-11.8429035317
17.45135,10.3847732053,0.553596445243,5.84641193313,10.8392209266,0.0565251230437,-5.59319240478,11.2417672143,1.37569878437,-8.45628955725
17.453016,10.7078751341,0.657463850657,3.56795884841,9.93160342186,-0.0357644562901,-4.41328964866,11.134638997,1.19181230851,-0.917828053964
17.454682,10.7078751341,0.272933456145,-1.16574290473,10.340031299,-0.266488404624,-0.462884459412,9.88480979457,0.201123919804,3.27045916795
17.456348,10.5645270952,-0.217674288579,-4.63756617933,9.75007992092,-0.543357142626,5.66353369737,9.74197217144,-0.718308459502,9.16913448321
17.458014,10.3847732053,-0.779000266775,-2.25303574439,8.75170066574,-1.00480503929,10.0223667637,9.70626276566,-1.82162731467,10.2987649683
17.45968,9.87964202079,-0.885077616986,-0.0453008931363,8.5701771648,-1.18938419796,9.52317713614,9.92051920036,-1.67451813398,10.5174031267
