Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: X Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: X Acceleration 3 (m/s²),Latest: Y Acceleration 3 (m/s²),Latest: Z Acceleration 3 (m/s²)
3.195388,10.2755556519,0.0961378724605,0.235362095962,9.61393729522,-0.543357142626,1.17082704906,9.99193801192,-0.203426327091,-0.589870816359
3.197054,10.311961503,0.131496989197,0.306080329436,9.61393729522,-0.543357142626,1.12544617383,9.95622860614,-0.203426327091,-0.589870816359
3.19872,10.2755556519,0.0961378724605,0.270721212699,9.70469904569,-0.451067563292,1.17082704906,9.99193801192,-0.240203622263,-0.626310509426
3.200386,10.2050193153,0.131496989197,0.412157679646,9.61393729522,-0.543357142626,1.08006529859,9.99193801192,-0.203426327091,-0.662750202493
3.202052,10.2414251664,0.0961378724605,0.306080329436,9.65931817045,-0.543357142626,1.08006529859,9.99193801192,-0.203426327091,-0.662750202493
3.203718,10.2050193153,0.0629887005198,0.235362095962,9.65931817045,-0.543357142626,1.12544617383,9.99193801192,-0.203426327091,-0.626310509426
3.205384,10.2414251664,0.0961378724605,0.270721212699,9.61393729522,-0.543357142626,1.12544617383,9.99193801192,-0.240203622263,-0.662750202493
3.20705,10.2414251664,0.0629887005198,0.235362095962,9.75007992092,-0.451067563292,1.26158879953,9.99193801192,-0.203426327091,-0.662750202493
3.208716,10.2414251664,0.0961378724605,0.270721212699,9.70469904569,-0.497212352959,1.2162079243,9.99193801192,-0.203426327091,-0.626310509426
3.210382,10.2414251664,0.0961378724605,0.202212924021,9.61393729522,-0.543357142626,1.17082704906,9.99193801192,-0.203426327091,-0.589870816359
3.212048,10.2414251664,0.0629887005198,0.202212924021,9.61393729522,-0.589501932292,1.2162079243,9.99193801192,-0.240203622263,-0.589870816359
3.213714,10.2414251664,0.0629887005198,0.202212924021,9.61393729522,-0.543357142626,1.2162079243,9.99193801192,-0.240203622263,-0.553431123291
3.21538,10.2414251664,0.0629887005198,0.202212924021,9.61393729522,-0.543357142626,1.2162079243,9.99193801192,-0.240203622263,-0.553431123291
3.217046,10.2414251664,0.0961378724605,0.202212924021,9.56855641998,-0.589501932292,1.2162079243,9.95622860614,-0.203426327091,-0.553431123291
3.218712,10.3483673541,0.131496989197,0.202212924021,9.65931817045,-0.543357142626,1.2162079243,9.99193801192,-0.203426327091,-0.553431123291
3.220378,10.2414251664,0.0961378724605,0.202212924021,9.61393729522,-0.589501932292,1.2162079243,9.99193801192,-0.240203622263,-0.553431123291
3.222044,10.2755556519,0.131496989197,0.270721212699,9.61393729522,-0.543357142626,1.26158879953,10.0276474177,-0.203426327091,-0.553431123291
3.22371,10.2755556519,0.0961378724605,0.202212924021,9.61393729522,-0.543357142626,1.2162079243,10.0276474177,-0.203426327091,-0.553431123291
3.225376,10.2050193153,0.0629887005198,0.202212924021,9.61393729522,-0.589501932292,1.2162079243,10.0276474177,-0.240203622263,-0.553431123291
3.227042,10.2755556519,0.131496989197,0.235362095962,9.65931817045,-0.543357142626,1.17082704906,10.0276474177,-0.203426327091,-0.589870816359
3.228708,10.2050193153,0.027629583783,0.202212924021,9.75007992092,-0.451067563292,1.26158879953,10.0276474177,-0.240203622263,-0.589870816359
3.230374,10.2755556519,0.0961378724605,0.270721212699,9.65931817045,-0.543357142626,1.12544617383,9.99193801192,-0.240203622263,-0.589870816359
3.23204,10.2414251664,0.0629887005198,0.235362095962,9.65931817045,-0.543357142626,1.12544617383,9.99193801192,-0.240203622263,-0.626310509426
3.233706,10.2414251664,0.0961378724605,0.270721212699,9.70469904569,-0.451067563292,1.17082704906,9.99193801192,-0.240203622263,-0.589870816359
3.235372,10.2755556519,0.0961378724605,0.306080329436,9.75007992092,-0.451067563292,1.2162079243,9.99193801192,-0.203426327091,-0.626310509426
3.237038,10.2414251664,0.0961378724605,0.306080329436,9.75007992092,-0.451067563292,1.17082704906,10.0276474177,-0.203426327091,-0.589870816359
3.238704,10.2755556519,0.131496989197,0.376798562909,9.70469904569,-0.451067563292,1.12544617383,9.99193801192,-0.203426327091,-0.589870816359
3.24037,10.3483673541,0.202215222671,0.412157679646,9.75007992092,-0.451067563292,1.2162079243,9.99193801192,-0.203426327091,-0.589870816359
3.242036,10.2414251664,0.0961378724605,0.341439446172,9.61393729522,-0.543357142626,1.08006529859,9.95622860614,-0.203426327091,-0.589870816359
3.243702,10.132207613,-0.0430886496906,0.341439446172,9.56855641998,-0.589501932292,0.989303548122,9.92051920036,-0.240203622263,-0.553431123291
3.245368,9.98885957419,-0.288392522052,0.551384201797,8.29789191339,-1.4201081463,2.71377680707,9.59913454831,-0.35053550778,-1.64662191531
3.247034,10.2050193153,-0.0430886496906,-1.09723461606,8.5701771648,-0.866370670294,4.8012970679,9.81339098301,-0.460867393296,0.430440589524
3.2487,10.2755556519,0.0961378724605,0.902765424369,10.2492695485,-0.174198825291,3.75753693748,10.3490320698,-0.166649031918,2.54166530661
3.250366,9.66348227969,0.131496989197,0.376798562909,9.56855641998,-0.174198825291,3.34910906036,9.63484395409,-0.0930944415741,3.67129579169
3.252032,9.62707642856,0.308292572881,0.376798562909,9.47779466951,-0.220343614958,0.717018296709,9.42058751939,0.164346624631,1.30271574232
3.253698,10.2050193153,0.553596445243,1.70939527493,8.93322416669,-0.358777983958,0.127066918649,9.70626276566,0.679228757042,-3.32057031558
3.255364,10.6009329464,0.518237328506,-0.0453008931363,10.0223651723,-0.0819092459569,-0.735169710824,10.4204508813,0.385010395665,-3.104209638
3.25703,10.8170926875,0.343651689618,0.202212924021,10.6123165504,0.148814702377,-1.64278721553,10.5275790987,0.201123919804,-3.57564816705
3.258696,11.2130063185,0.343651689618,-2.88507995606,9.70469904569,-0.404922773625,-0.599027085118,10.5989979102,-0.166649031918,-1.4279837569
3.260362,11.3586297231,-0.00772953295382,-2.42983132807,10.2946504237,-0.128054035624,0.898541797651,10.7775449392,-0.571199278813,-1.46442344997
3.262028,11.2494121697,0.202215222671,0.586743318534,10.9753635523,-0.589501932292,1.08006529859,10.9560919681,-0.35053550778,-0.69918989556
3.263694,10.8899043897,0.0629887005198,1.04199194652,10.8392209266,-0.451067563292,0.21782866912,11.0989295912,-0.313758212607,-1.24578529157
3.26536,10.6373387975,0.131496989197,1.60331792472,10.8846018018,-0.220343614958,-1.5974063403,10.634707316,0.090792034287,-1.64662191531
3.267026,10.3847732053,0.482878211769,0.938124541106,10.5215547999,-0.128054035624,-2.87033989065,10.2776132582,0.385010395665,-2.12033792518
3.268692,10.132207613,0.447519095032,0.235362095962,8.93322416669,-0.681791511626,-2.73419726494,9.74197217144,0.421787690837,-2.15677761825
3.270358,10.1686134642,0.376800861559,0.657461552008,8.07098753721,-0.77408109096,0.30859041959,9.77768157722,0.127569329459,-1.3186646777
3.272024,9.95245372306,-0.113806883164,0.480665968324,8.88784329145,-0.543357142626,3.21296643466,9.84910038879,-0.35053550778,-0.0432754203503
3.27369,9.69988813082,-0.217674288579,0.306080329436,9.88622254663,-0.404922773625,5.25510582025,9.52771573674,-0.755085754674,0.394000896456
3.275356,9.41091668746,-0.429828988999,0.376798562909,9.47779466951,-0.912515459961,3.25834730989,9.27774989625,-0.975749525707,-0.626310509426
3.277022,9.37451083632,-0.429828988999,0.0607764570741,9.02398591716,-1.32781856696,1.2162079243,9.27774989625,-1.01252682088,0.284681817255
3.278688,9.41091668746,-0.149165999901,2.16464390291,8.84246241621,-1.18938419796,0.989303548122,9.52771573674,-0.534421983641,0.901879118581
3.280354,9.80683031853,-0.0784477664274,2.65525164764,9.29627116857,-0.727936301293,1.53387405095,9.81339098301,-0.240203622263,2.25014776207
3.28202,9.95245372306,0.272933456145,2.09392566944,8.97860504192,-0.497212352959,3.84829868795,9.88480979457,0.164346624631,2.28658745514
3.283686,10.132207613,0.553596445243,1.67403615819,10.0223651723,0.0103803333768,3.07682380895,9.88480979457,0.385010395665,2.46878592047
3.285352,10.0229900596,0.553596445243,0.131494690548,9.3416520438,-0.128054035624,2.30534892995,9.74197217144,0.090792034287,0.721958134061
3.287018,10.2050193153,0.412159978296,-0.571267754596,9.3416520438,-0.220343614958,2.21458717948,9.74197217144,-0.203426327091,-0.480551737157
3.288684,10.132207613,-0.00772953295382,-0.639776043274,10.3854121742,-0.266488404624,1.53387405095,9.84910038879,-0.607976573985,-1.3186646777
3.29035,9.84323616966,-0.149165999901,-0.816571626958,9.43241379427,-0.727936301293,1.62463580142,9.81339098301,-0.791863049846,-1.86526007371
3.292016,9.80683031853,-0.149165999901,0.51602508506,9.84084167139,-0.866370670294,-0.0998374575283,9.77768157722,-0.755085754674,-2.08389823211
3.293682,9.98885957419,-0.00772953295382,0.166853807284,9.56855641998,-0.681791511626,-1.00745496224,9.81339098301,-0.387312802952,-2.33897608359
3.295348,10.4211790564,0.166856105934,-0.851930743695,9.70469904569,-0.635646721959,-1.09821671271,10.1704850408,-0.0930944415741,-2.15677761825
3.297014,10.8534985386,0.237574339408,-1.48176501057,10.0223651723,-0.358777983958,-0.235980083235,10.4561602871,0.127569329459,-3.104209638
3.29868,10.9968465774,0.376800861559,-1.86850534988,10.0677460476,-0.220343614958,0.717018296709,10.7061261276,0.201123919804,-2.63049362812
3.300346,10.9240348752,0.202215222671,-0.816571626958,10.1131269228,-0.451067563292,0.626256546238,10.6704167218,-0.166649031918,-1.53730283611
3.302012,10.7442809852,0.0961378724605,-0.535908637859,10.2038886733,-0.589501932292,0.353971294826,10.634707316,-0.424090098124,0.61263905486
