Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: X Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: X Acceleration 3 (m/s²),Latest: Y Acceleration 3 (m/s²),Latest: Z Acceleration 3 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 3 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 3 - FFT,FFT 3: Time - Frequency (Hz),FFT 3: Z Acceleration 3 - FFT
10.367518,10.3847732053,-0.113806883164,0.341439446172,9.56855641998,-0.820225880627,1.08006529859,9.92051920036,-0.387312802952,-0.589870816359,227.98426011,0.153415215096,,,,
10.369184,10.2755556519,-0.149165999901,0.376798562909,9.52317554475,-0.820225880627,1.03468442336,9.92051920036,-0.387312802952,-0.589870816359,228.020895858,0.124961003783,,,,
10.37085,10.2050193153,-0.253033405315,0.480665968324,9.52317554475,-0.866370670294,1.03468442336,9.92051920036,-0.387312802952,-0.553431123291,228.057531606,0.114196608818,,,,
10.372516,10.2414251664,-0.217674288579,0.447516796383,9.52317554475,-0.866370670294,0.989303548122,9.92051920036,-0.387312802952,-0.553431123291,228.094167354,0.133247233356,,,,
10.374182,10.2050193153,-0.253033405315,0.341439446172,9.56855641998,-0.820225880627,1.03468442336,9.88480979457,-0.387312802952,-0.553431123291,228.130803102,0.144590671218,,,,
10.375848,10.2414251664,-0.217674288579,0.412157679646,9.61393729522,-0.77408109096,1.08006529859,9.88480979457,-0.424090098124,-0.516991430224,228.167438851,0.150949160015,,,,
10.377514,10.2414251664,-0.253033405315,0.376798562909,9.52317554475,-0.866370670294,0.989303548122,9.92051920036,-0.424090098124,-0.516991430224,228.204074599,0.090050398224,,,,
10.37918,10.2414251664,-0.217674288579,0.412157679646,9.52317554475,-0.866370670294,0.989303548122,9.88480979457,-0.424090098124,-0.516991430224,228.240710347,0.079834056909,,,,
10.380846,10.311961503,-0.253033405315,0.341439446172,9.52317554475,-0.912515459961,0.989303548122,9.92051920036,-0.424090098124,-0.589870816359,228.277346095,0.177988775119,,,,
10.382512,10.2414251664,-0.288392522052,0.306080329436,9.52317554475,-0.912515459961,0.989303548122,9.92051920036,-0.460867393296,-0.553431123291,228.313981843,0.211018051534,,,,
10.384178,10.2755556519,-0.253033405315,0.341439446172,9.52317554475,-0.912515459961,0.989303548122,9.92051920036,-0.424090098124,-0.553431123291,228.350617591,0.164800363148,,,,
10.385844,10.3847732053,-0.217674288579,0.376798562909,9.52317554475,-0.912515459961,0.989303548122,9.92051920036,-0.460867393296,-0.626310509426,228.387253339,0.0970236215867,,,,
