Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: X Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: X Acceleration 3 (m/s²),Latest: Y Acceleration 3 (m/s²),Latest: Z Acceleration 3 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 3 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 3 - FFT,FFT 3: Time - Frequency (Hz),FFT 3: Z Acceleration 3 - FFT
7.107156,10.2050193153,0.0629887005198,0.0607764570741,9.70469904569,-0.589501932292,0.580875671003,9.92051920036,-0.240203622263,-0.626310509426,156.288101178,0.0866071007843,,,,
7.108822,10.132207613,-0.00772953295382,-0.0099417763995,9.70469904569,-0.589501932292,0.535494795768,9.92051920036,-0.240203622263,-0.589870816359,156.324736926,0.118831728211,,,,
7.110488,10.132207613,0.027629583783,0.0254173403373,9.70469904569,-0.543357142626,0.580875671003,9.92051920036,-0.240203622263,-0.589870816359,156.361372674,0.0850282152999,,,,
7.112154,10.2050193153,-0.00772953295382,-0.0099417763995,9.79546079616,-0.497212352959,0.671637421474,9.92051920036,-0.240203622263,-0.589870816359,156.398008422,0.0119539566566,,,,
7.11382,10.2050193153,0.0629887005198,0.0254173403373,9.79546079616,-0.497212352959,0.671637421474,9.95622860614,-0.240203622263,-0.589870816359,156.43464417,0.0528404775155,,,,
7.115486,10.2050193153,0.0629887005198,0.0254173403373,9.75007992092,-0.497212352959,0.626256546238,9.92051920036,-0.240203622263,-0.589870816359,156.471279918,0.0503882499391,,,,
7.117152,10.2050193153,-0.00772953295382,0.0254173403373,9.70469904569,-0.589501932292,0.535494795768,9.92051920036,-0.240203622263,-0.589870816359,156.507915666,0.0544923943097,,,,
7.118818,10.2414251664,0.027629583783,0.0254173403373,9.65931817045,-0.635646721959,0.490113920532,9.92051920036,-0.240203622263,-0.589870816359,156.544551414,0.0443612085939,,,,
7.120484,10.2755556519,0.0961378724605,0.131494690548,9.70469904569,-0.589501932292,0.490113920532,9.95622860614,-0.240203622263,-0.589870816359,156.581187162,0.123018204757,,,,
7.12215,10.2414251664,0.027629583783,0.0961355738109,9.70469904569,-0.589501932292,0.444733045297,9.95622860614,-0.240203622263,-0.589870816359,156.61782291,0.120083715352,,,,
7.123816,10.1686134642,-0.0430886496906,0.0607764570741,9.70469904569,-0.589501932292,0.444733045297,9.99193801192,-0.240203622263,-0.589870816359,156.654458658,0.0567657212763,,,,
7.125482,10.2414251664,0.027629583783,0.131494690548,9.75007992092,-0.589501932292,0.444733045297,9.99193801192,-0.240203622263,-0.626310509426,156.691094407,0.0700329143671,,,,
