Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: X Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: X Acceleration 3 (m/s²),Latest: Y Acceleration 3 (m/s²),Latest: Z Acceleration 3 (m/s²)
12.463346,10.311961503,0.0961378724605,0.235362095962,9.9769842971,-0.451067563292,1.39773142524,10.3847414755,-0.313758212607,-0.553431123291
12.465012,10.3483673541,0.166856105934,0.270721212699,9.9769842971,-0.451067563292,1.39773142524,10.3490320698,-0.313758212607,-0.553431123291
12.466678,10.2755556519,0.131496989197,0.202212924021,10.1131269228,-0.358777983958,1.48849317571,10.313322664,-0.313758212607,-0.553431123291
12.468344,10.311961503,0.166856105934,0.270721212699,9.9769842971,-0.451067563292,1.39773142524,10.313322664,-0.35053550778,-0.553431123291
12.47001,10.2755556519,0.166856105934,0.235362095962,10.0223651723,-0.404922773625,1.39773142524,10.313322664,-0.313758212607,-0.553431123291
12.471676,10.2755556519,0.202215222671,0.270721212699,9.9769842971,-0.404922773625,1.39773142524,10.313322664,-0.276980917435,-0.553431123291
12.473342,10.2755556519,0.237574339408,0.270721212699,10.0223651723,-0.358777983958,1.35235055001,10.313322664,-0.276980917435,-0.553431123291
12.475008,10.2414251664,0.237574339408,0.270721212699,10.0223651723,-0.358777983958,1.30696967477,10.2776132582,-0.276980917435,-0.516991430224
12.476674,10.2755556519,0.237574339408,0.306080329436,9.9769842971,-0.358777983958,1.30696967477,10.313322664,-0.240203622263,-0.553431123291
12.47834,10.2414251664,0.237574339408,0.341439446172,9.9769842971,-0.358777983958,1.35235055001,10.2776132582,-0.276980917435,-0.516991430224
12.480006,10.2414251664,0.272933456145,0.341439446172,9.9769842971,-0.358777983958,1.35235055001,10.2776132582,-0.240203622263,-0.480551737157
12.481672,10.2755556519,0.272933456145,0.341439446172,9.9769842971,-0.358777983958,1.35235055001,10.2419038524,-0.276980917435,-0.480551737157
12.483338,10.2414251664,0.308292572881,0.376798562909,9.93160342186,-0.358777983958,1.35235055001,10.2419038524,-0.276980917435,-0.44411204409
12.485004,10.2755556519,0.343651689618,0.376798562909,9.93160342186,-0.312633194291,1.39773142524,10.2419038524,-0.276980917435,-0.44411204409
12.48667,10.2414251664,0.272933456145,0.412157679646,9.88622254663,-0.358777983958,1.39773142524,10.2061944466,-0.240203622263,-0.44411204409
12.488336,10.132207613,0.237574339408,0.480665968324,9.88622254663,-0.358777983958,1.39773142524,10.2061944466,-0.240203622263,-0.480551737157
12.490002,10.2050193153,0.272933456145,0.447516796383,9.93160342186,-0.312633194291,1.39773142524,10.1704850408,-0.240203622263,-0.480551737157
12.491668,10.132207613,0.202215222671,0.412157679646,9.84084167139,-0.358777983958,1.35235055001,10.1704850408,-0.240203622263,-0.516991430224
