Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: X Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: X Acceleration 3 (m/s²),Latest: Y Acceleration 3 (m/s²),Latest: Z Acceleration 3 (m/s²)
14.925694,9.95245372306,0.0629887005198,0.235362095962,9.43241379427,-0.589501932292,1.35235055001,9.74197217144,-0.387312802952,-0.662750202493
14.92736,9.91604787193,0.0629887005198,0.202212924021,9.47779466951,-0.589501932292,1.35235055001,9.74197217144,-0.387312802952,-0.662750202493
14.929026,9.91604787193,0.0961378724605,0.202212924021,9.43241379427,-0.589501932292,1.35235055001,9.74197217144,-0.35053550778,-0.662750202493
14.930692,9.98885957419,0.131496989197,0.235362095962,9.47779466951,-0.543357142626,1.35235055001,9.70626276566,-0.35053550778,-0.626310509426
14.932358,9.87964202079,0.0961378724605,0.202212924021,9.47779466951,-0.543357142626,1.35235055001,9.74197217144,-0.387312802952,-0.662750202493
14.934024,9.87964202079,0.166856105934,0.270721212699,9.47779466951,-0.543357142626,1.35235055001,9.74197217144,-0.35053550778,-0.662750202493
14.93569,9.87964202079,0.131496989197,0.235362095962,9.47779466951,-0.497212352959,1.30696967477,9.74197217144,-0.35053550778,-0.626310509426
14.937356,9.80683031853,0.0629887005198,0.0961355738109,9.52317554475,-0.497212352959,1.26158879953,9.74197217144,-0.35053550778,-0.626310509426
14.939022,9.84323616966,0.131496989197,0.235362095962,9.56855641998,-0.451067563292,1.26158879953,9.70626276566,-0.313758212607,-0.626310509426
14.940688,9.80683031853,0.0961378724605,0.166853807284,9.52317554475,-0.451067563292,1.2162079243,9.70626276566,-0.35053550778,-0.626310509426
14.942354,9.84323616966,0.131496989197,0.235362095962,9.52317554475,-0.497212352959,1.17082704906,9.74197217144,-0.35053550778,-0.662750202493
14.94402,9.84323616966,0.131496989197,0.202212924021,9.52317554475,-0.497212352959,1.17082704906,9.70626276566,-0.35053550778,-0.662750202493
14.945686,9.80683031853,0.131496989197,0.235362095962,9.52317554475,-0.497212352959,1.12544617383,9.70626276566,-0.35053550778,-0.662750202493
14.947352,9.84323616966,0.131496989197,0.235362095962,9.56855641998,-0.451067563292,1.12544617383,9.74197217144,-0.35053550778,-0.626310509426
14.949018,9.80683031853,0.131496989197,0.270721212699,9.52317554475,-0.497212352959,1.12544617383,9.70626276566,-0.35053550778,-0.662750202493
14.950684,9.84323616966,0.131496989197,0.270721212699,9.47779466951,-0.497212352959,1.08006529859,9.74197217144,-0.35053550778,-0.626310509426
14.95235,9.84323616966,0.131496989197,0.341439446172,9.52317554475,-0.497212352959,1.08006529859,9.74197217144,-0.35053550778,-0.626310509426
14.954016,9.84323616966,0.131496989197,0.270721212699,9.52317554475,-0.497212352959,1.08006529859,9.70626276566,-0.35053550778,-0.589870816359
14.955682,9.84323616966,0.237574339408,0.412157679646,9.52317554475,-0.497212352959,1.08006529859,9.70626276566,-0.35053550778,-0.626310509426
14.957348,9.84323616966,0.0961378724605,0.306080329436,9.56855641998,-0.451067563292,1.2162079243,9.70626276566,-0.387312802952,-0.626310509426
14.959014,9.77269983309,0.027629583783,0.306080329436,9.56855641998,-0.451067563292,1.17082704906,9.70626276566,-0.35053550778,-0.626310509426
14.96068,9.84323616966,0.0961378724605,0.306080329436,9.56855641998,-0.451067563292,1.26158879953,9.67055335987,-0.387312802952,-0.589870816359
14.962346,9.77269983309,0.0629887005198,0.270721212699,9.52317554475,-0.543357142626,1.17082704906,9.70626276566,-0.387312802952,-0.589870816359
14.964012,9.80683031853,0.0629887005198,0.306080329436,9.38703291904,-0.635646721959,1.12544617383,9.67055335987,-0.387312802952,-0.589870816359
14.965678,9.80683031853,0.027629583783,0.270721212699,9.43241379427,-0.635646721959,1.17082704906,9.67055335987,-0.387312802952,-0.589870816359
14.967344,9.80683031853,0.027629583783,0.270721212699,9.38703291904,-0.635646721959,1.17082704906,9.67055335987,-0.387312802952,-0.589870816359
14.96901,9.84323616966,-0.00772953295382,0.306080329436,9.38703291904,-0.635646721959,1.17082704906,9.67055335987,-0.387312802952,-0.589870816359
14.970676,9.80683031853,-0.00772953295382,0.306080329436,9.43241379427,-0.635646721959,1.2162079243,9.67055335987,-0.387312802952,-0.553431123291
14.972342,9.84323616966,-0.00772953295382,0.270721212699,9.52317554475,-0.543357142626,1.30696967477,9.70626276566,-0.424090098124,-0.553431123291
14.974008,9.91604787193,-0.00772953295382,0.306080329436,9.38703291904,-0.681791511626,1.17082704906,9.70626276566,-0.387312802952,-0.589870816359
14.975674,9.98885957419,0.131496989197,1.14806929673,9.52317554475,-0.635646721959,1.35235055001,9.92051920036,-0.276980917435,-1.17290590543
14.97734,10.132207613,0.237574339408,4.1292848266,9.9769842971,-0.543357142626,0.762399171945,10.3490320698,0.201123919804,-0.0432754203503
14.979006,10.4211790564,-0.113806883164,1.95469914729,9.70469904569,-0.635646721959,0.580875671003,10.3847414755,0.0172374439426,3.56197671249
14.980672,9.41091668746,-0.323751638789,1.39337316909,8.79708154098,-0.77408109096,1.9876828033,9.31345930204,-0.828640345018,3.78061487089
14.982338,9.80683031853,-0.323751638789,0.306080329436,9.16012854286,-0.912515459961,1.76077842712,8.99207464998,-0.975749525707,1.30271574232
14.984004,10.0958017619,-0.46297816094,-0.604416926537,9.29627116857,-1.00480503929,2.35072980518,9.49200633095,-1.04930411605,-4.1951229492
14.98567,10.2755556519,-0.359110755526,-2.42983132807,9.65931817045,-1.18938419796,2.39611068042,9.84910038879,-1.04930411605,-4.70527865214
14.987336,10.132207613,-0.323751638789,-1.97237275529,10.0677460476,-0.77408109096,0.535494795768,10.1704850408,-0.718308459502,-4.632399266
14.989002,10.0593959108,-0.217674288579,-0.325963882235,9.65931817045,-0.77408109096,-1.14359758794,10.2061944466,-0.0930944415741,-2.70337301426
14.990668,10.3483673541,-0.0784477664274,1.2187875302,10.2492695485,-0.77408109096,-2.4165311383,10.4561602871,-0.0563171464019,-1.79238068758
