"Latest: Time (s)","Latest: Y Acceleration 1 (m/s²)","Latest: X Acceleration 1 (m/s²)","Latest: Z Acceleration 1 (m/s²)","Latest: Z Acceleration 2 (m/s²)","Latest: Y Acceleration 2 (m/s²)","Latest: X Acceleration 2 (m/s²)"
0.044982,,9.93160342186,-0.508265334647,0.0872957946267,0.465198653401,10.6305127004
0.046648,,9.93160342186,-0.462884459412,0.122654911363,0.394480419927,10.6305127004
0.048314,,9.93160342186,-0.462884459412,0.122654911363,0.394480419927,10.5941068493
0.04998,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.051646,,9.93160342186,-0.462884459412,0.0872957946267,0.500557770138,10.7033244027
0.053312,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.054978,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.056644,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.6305127004
0.05831,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.059976,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.5941068493
0.061642,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.063308,,9.93160342186,-0.462884459412,0.0519366778899,0.465198653401,10.7033244027
0.064974,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6669185515
0.06664,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5941068493
0.068306,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.069972,,9.93160342186,-0.508265334647,0.0872957946267,0.429839536664,10.6305127004
0.071638,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.073304,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.07497,,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.7761361049
0.076636,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.078302,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5941068493
0.079968,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.6305127004
0.081634,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.0833,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.084966,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.086632,,9.93160342186,-0.462884459412,0.1580140281,0.571276003611,10.7033244027
0.088298,,9.88622254663,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.089964,,9.93160342186,-0.462884459412,0.0519366778899,0.35912130319,10.6305127004
0.09163,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.093296,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.094962,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.096628,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.098294,,9.93160342186,-0.462884459412,0.193373144837,0.465198653401,10.6669185515
0.09996,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.101626,,9.93160342186,-0.462884459412,0.0519366778899,0.35912130319,10.6305127004
0.103292,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.104958,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.106624,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.10829,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.5941068493
0.109956,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.111622,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.113288,,9.93160342186,-0.462884459412,0.228732261574,0.500557770138,10.6669185515
0.114954,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.11662,,9.93160342186,-0.462884459412,0.0872957946267,0.35912130319,10.5941068493
0.118286,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.6305127004
0.119952,,9.93160342186,-0.508265334647,0.0872957946267,0.429839536664,10.6305127004
0.121618,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.123284,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.12495,,9.93160342186,-0.508265334647,0.122654911363,0.429839536664,10.5941068493
0.126616,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.128282,,9.93160342186,-0.462884459412,0.0519366778899,0.394480419927,10.6669185515
0.129948,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.131614,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5941068493
0.13328,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.134946,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.136612,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.138278,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.139944,,9.93160342186,-0.462884459412,0.193373144837,0.465198653401,10.6305127004
0.14161,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6669185515
0.143276,,9.93160342186,-0.462884459412,0.0872957946267,0.35912130319,10.5941068493
0.144942,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.146608,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.148274,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.14994,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.151606,,9.93160342186,-0.462884459412,0.228732261574,0.465198653401,10.6305127004
0.153272,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.154938,,9.93160342186,-0.462884459412,0.0872957946267,0.35912130319,10.521295147
0.156604,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.15827,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.159936,,9.93160342186,-0.508265334647,0.0872957946267,0.429839536664,10.5941068493
0.161602,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.163268,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.5941068493
0.164934,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.1666,,9.93160342186,-0.462884459412,0.0872957946267,0.500557770138,10.7397302538
0.168266,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.169932,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.171598,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.173264,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.17493,,9.88622254663,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.176596,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.178262,,9.93160342186,-0.462884459412,0.0872957946267,0.35912130319,10.6305127004
0.179928,,9.88622254663,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.181594,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.18326,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.184926,,9.88622254663,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.186592,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.5941068493
0.188258,,9.93160342186,-0.508265334647,0.122654911363,0.429839536664,10.6305127004
0.189924,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.7397302538
0.19159,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.193256,,9.93160342186,-0.508265334647,0.0872957946267,0.394480419927,10.5577009981
0.194922,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6669185515
0.196588,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.198254,,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.6305127004
0.19992,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.201586,,9.93160342186,-0.462884459412,0.193373144837,0.571276003611,10.7033244027
0.203252,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.204918,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5577009981
0.206584,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.20825,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.209916,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.211582,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.213248,,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.214914,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.21658,,9.93160342186,-0.462884459412,0.0519366778899,0.35912130319,10.6669185515
0.218246,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.219912,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5577009981
0.221578,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.223244,,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.6305127004
0.22491,,9.93160342186,-0.462884459412,0.193373144837,0.465198653401,10.6305127004
0.226576,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6669185515
0.228242,,9.93160342186,-0.462884459412,0.228732261574,0.535916886874,10.7033244027
0.229908,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.231574,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5577009981
0.23324,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.234906,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.236572,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.238238,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.239904,,9.93160342186,-0.462884459412,0.228732261574,0.500557770138,10.6305127004
0.24157,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.243236,,9.93160342186,-0.462884459412,0.0519366778899,0.35912130319,10.5577009981
0.244902,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.246568,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.248234,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.2499,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.251566,,9.93160342186,-0.462884459412,0.1580140281,0.571276003611,10.7397302538
0.253232,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6669185515
0.254898,,9.93160342186,-0.462884459412,0.122654911363,0.394480419927,10.5577009981
0.256564,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.25823,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.259896,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.261562,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.263228,,9.93160342186,-0.462884459412,0.193373144837,0.571276003611,10.7033244027
0.264894,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.26656,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.268226,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.269892,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.271558,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.273224,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.27489,,9.93160342186,-0.462884459412,0.193373144837,0.571276003611,10.7033244027
0.276556,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.6305127004
0.278222,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5577009981
0.279888,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.281554,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.28322,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.284886,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.286552,,9.93160342186,-0.462884459412,0.228732261574,0.535916886874,10.7033244027
0.288218,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.289884,,9.88622254663,-0.508265334647,0.0519366778899,0.394480419927,10.5577009981
0.29155,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.293216,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.294882,,9.93160342186,-0.462884459412,0.1580140281,0.429839536664,10.6305127004
0.296548,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.298214,,9.93160342186,-0.462884459412,0.0519366778899,0.500557770138,10.7033244027
0.29988,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.301546,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5941068493
0.303212,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.304878,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.6305127004
0.306544,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.30821,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.309876,,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6669185515
0.311542,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.313208,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5577009981
0.314874,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.31654,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.318206,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.319872,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.321538,,9.93160342186,-0.462884459412,0.0872957946267,0.535916886874,10.7033244027
0.323204,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.32487,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5577009981
0.326536,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.328202,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.329868,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.331534,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.3332,,9.93160342186,-0.462884459412,0.1580140281,0.571276003611,10.7033244027
0.334866,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.336532,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5577009981
0.338198,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.339864,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.34153,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.343196,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.344862,,9.88622254663,-0.462884459412,0.0872957946267,0.465198653401,10.7397302538
0.346528,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.348194,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.34986,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.351526,,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.5941068493
0.353192,,9.93160342186,-0.462884459412,0.193373144837,0.465198653401,10.6305127004
0.354858,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.356524,,9.93160342186,-0.462884459412,0.0519366778899,0.394480419927,10.5941068493
0.35819,,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6669185515
0.359856,,9.93160342186,-0.508265334647,0.0872957946267,0.429839536664,10.5941068493
0.361522,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.363188,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.364854,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.36652,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.368186,,9.93160342186,-0.508265334647,0.122654911363,0.571276003611,10.7397302538
0.369852,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.371518,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5577009981
0.373184,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.37485,,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.6305127004
0.376516,,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.5941068493
0.378182,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6669185515
0.379848,,9.93160342186,-0.462884459412,0.0872957946267,0.500557770138,10.7397302538
0.381514,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.38318,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.384846,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.386512,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.388178,,9.93160342186,-0.417503584176,0.193373144837,0.465198653401,10.6305127004
0.389844,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6669185515
0.39151,,9.93160342186,-0.508265334647,0.0872957946267,0.394480419927,10.5941068493
0.393176,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6669185515
0.394842,,9.9769842971,-0.462884459412,0.0872957946267,0.394480419927,10.5941068493
0.396508,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.398174,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.39984,,9.93160342186,-0.462884459412,0.193373144837,0.465198653401,10.6305127004
0.401506,,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.6305127004
0.403172,,9.93160342186,-0.462884459412,0.0872957946267,0.35912130319,10.5941068493
0.404838,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.406504,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.6305127004
0.40817,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.409836,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.411502,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.413168,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.414834,,9.9769842971,-0.462884459412,0.122654911363,0.535916886874,10.7033244027
0.4165,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.418166,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5941068493
0.419832,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.421498,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.423164,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.42483,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.426496,,9.9769842971,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.428162,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.429828,,9.93160342186,-0.462884459412,0.0872957946267,0.35912130319,10.5577009981
0.431494,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.43316,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.5941068493
0.434826,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.6305127004
0.436492,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.438158,,9.93160342186,-0.462884459412,0.228732261574,0.535916886874,10.7033244027
0.439824,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.44149,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5941068493
0.443156,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.444822,,9.93160342186,-0.553646209883,0.122654911363,0.465198653401,10.5941068493
0.446488,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.448154,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.44982,,9.93160342186,-0.462884459412,0.228732261574,0.465198653401,10.6305127004
0.451486,,9.93160342186,-0.462884459412,0.1580140281,0.429839536664,10.6305127004
0.453152,,9.93160342186,-0.462884459412,0.0872957946267,0.35912130319,10.5941068493
0.454818,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.456484,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.45815,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.6305127004
0.459816,,9.93160342186,-0.462884459412,0.1580140281,0.429839536664,10.6305127004
0.461482,,9.93160342186,-0.462884459412,0.193373144837,0.465198653401,10.6305127004
0.463148,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.464814,,9.93160342186,-0.462884459412,0.0519366778899,0.35912130319,10.7033244027
0.46648,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.468146,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5577009981
0.469812,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.471478,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.473144,,9.93160342186,-0.462884459412,0.1580140281,0.429839536664,10.5941068493
0.47481,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6669185515
0.476476,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.7033244027
0.478142,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.479808,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.481474,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.48314,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6669185515
0.484806,,9.93160342186,-0.462884459412,0.228732261574,0.500557770138,10.6305127004
0.486472,,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.488138,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.521295147
0.489804,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.49147,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.5941068493
0.493136,,9.93160342186,-0.508265334647,0.122654911363,0.394480419927,10.6305127004
0.494802,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.496468,,9.93160342186,-0.462884459412,0.228732261574,0.500557770138,10.6305127004
0.498134,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.4998,,9.93160342186,-0.462884459412,0.0519366778899,0.394480419927,10.5577009981
0.501466,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.503132,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.504798,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
0.506464,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.50813,,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.509796,,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.6305127004
0.511462,,9.93160342186,-0.462884459412,0.0519366778899,0.394480419927,10.5941068493
0.513128,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.6305127004
0.514794,,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.51646,,9.93160342186,-0.508265334647,0.0872957946267,0.429839536664,10.6305127004
0.518126,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.519792,,9.93160342186,-0.462884459412,0.228732261574,0.465198653401,10.6305127004
0.521458,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.523124,,9.93160342186,-0.462884459412,0.0519366778899,0.394480419927,10.6669185515
0.52479,,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.6305127004
0.526456,,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.528122,,9.93160342186,-0.508265334647,0.0872957946267,0.429839536664,10.6305127004
0.529788,,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.531454,,9.93160342186,-0.462884459412,0.228732261574,0.500557770138,10.6305127004
0.53312,,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.6305127004
0.534786,,9.93160342186,-0.462884459412,0.0872957946267,0.394480419927,10.5941068493
0.536452,,9.93160342186,-0.462884459412,0.122654911363,0.429839536664,10.6305127004
