"Latest: Time (s)","Latest: Y Acceleration 1 (m/s²)","Latest: X Acceleration 1 (m/s²)","Latest: Z Acceleration 1 (m/s²)","Latest: Z Acceleration 2 (m/s²)","Latest: X Acceleration 2 (m/s²)","Latest: Y Acceleration 2 (m/s²)"
0.028322,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.3779471082,-0.281762687664
0.029988,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.341541257,-0.281762687664
0.031654,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.3779471082,-0.281762687664
0.03332,-1.2816737773,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.281762687664
0.034986,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.3779471082,-0.281762687664
0.036652,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4143529593,-0.246403570927
0.038318,-1.32781856696,9.75007992092,-0.00907570705749,0.723759895889,10.4507588104,-0.246403570927
0.039984,-1.32781856696,9.79546079616,-0.00907570705749,0.688400779152,10.4143529593,-0.246403570927
0.04165,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.4507588104,-0.175685337454
0.043316,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.3779471082,-0.246403570927
0.044982,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.341541257,-0.352480921138
0.046648,-1.2816737773,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.048314,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.341541257,-0.317121804401
0.04998,-1.32781856696,9.79546079616,-0.0544565822929,0.653041662415,10.4143529593,-0.246403570927
0.051646,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.3779471082,-0.281762687664
0.053312,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.3779471082,-0.281762687664
0.054978,-1.32781856696,9.79546079616,-0.0544565822929,0.653041662415,10.3779471082,-0.281762687664
0.056644,-1.2816737773,9.79546079616,-0.00907570705749,0.653041662415,10.341541257,-0.281762687664
0.05831,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.3779471082,-0.281762687664
0.059976,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.341541257,-0.281762687664
0.061642,-1.32781856696,9.75007992092,-0.00907570705749,0.688400779152,10.3779471082,-0.246403570927
0.063308,-1.32781856696,9.75007992092,-0.00907570705749,0.688400779152,10.4143529593,-0.281762687664
0.064974,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4143529593,-0.281762687664
0.06664,-1.32781856696,9.75007992092,-0.0544565822929,0.759119012626,10.4507588104,-0.246403570927
0.068306,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.069972,-1.32781856696,9.79546079616,-0.00907570705749,0.617682545679,10.4871646616,-0.175685337454
0.071638,-1.32781856696,9.75007992092,-0.0544565822929,0.688400779152,10.4143529593,-0.246403570927
0.073304,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.3051354059,-0.352480921138
0.07497,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.076636,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.341541257,-0.352480921138
0.078302,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4143529593,-0.246403570927
0.079968,-1.32781856696,9.75007992092,-0.00907570705749,0.617682545679,10.341541257,-0.281762687664
0.081634,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.0833,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.3779471082,-0.281762687664
0.084966,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.3779471082,-0.281762687664
0.086632,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.3779471082,-0.281762687664
0.088298,-1.32781856696,9.75007992092,-0.00907570705749,0.617682545679,10.3779471082,-0.281762687664
0.089964,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.09163,-1.32781856696,9.79546079616,-0.00907570705749,0.688400779152,10.4143529593,-0.246403570927
0.093296,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.094962,-1.32781856696,9.79546079616,-0.00907570705749,0.759119012626,10.5235705127,-0.21104445419
0.096628,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4143529593,-0.281762687664
0.098294,-1.32781856696,9.75007992092,-0.00907570705749,0.617682545679,10.341541257,-0.21104445419
0.09996,-1.32781856696,9.79546079616,-0.0544565822929,0.688400779152,10.4143529593,-0.246403570927
0.101626,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.341541257,-0.352480921138
0.103292,-1.32781856696,9.75007992092,-0.00907570705749,0.688400779152,10.4143529593,-0.246403570927
0.104958,-1.32781856696,9.79546079616,-0.0544565822929,0.653041662415,10.3779471082,-0.317121804401
0.106624,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.3779471082,-0.281762687664
0.10829,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.281762687664
0.109956,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.3779471082,-0.281762687664
0.111622,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.113288,-1.32781856696,9.75007992092,-0.0544565822929,0.688400779152,10.3779471082,-0.281762687664
0.114954,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4143529593,-0.246403570927
0.11662,-1.32781856696,9.75007992092,-0.0544565822929,0.759119012626,10.4871646616,-0.21104445419
0.118286,-1.32781856696,9.75007992092,-0.0544565822929,0.688400779152,10.4143529593,-0.246403570927
0.119952,-1.32781856696,9.79546079616,-0.00907570705749,0.582323428942,10.341541257,-0.21104445419
0.121618,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4507588104,-0.246403570927
0.123284,-1.32781856696,9.79546079616,-0.00907570705749,0.617682545679,10.341541257,-0.352480921138
0.12495,-1.32781856696,9.79546079616,-0.0544565822929,0.688400779152,10.4143529593,-0.246403570927
0.126616,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.341541257,-0.352480921138
0.128282,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4143529593,-0.281762687664
0.129948,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.3779471082,-0.281762687664
0.131614,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.3779471082,-0.281762687664
0.13328,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.281762687664
0.134946,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.341541257,-0.281762687664
0.136612,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4143529593,-0.246403570927
0.138278,-1.32781856696,9.79546079616,-0.0544565822929,0.688400779152,10.4143529593,-0.281762687664
0.139944,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.4143529593,-0.281762687664
0.14161,-1.32781856696,9.75007992092,-0.0544565822929,0.759119012626,10.4871646616,-0.21104445419
0.143276,-1.2816737773,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.144942,-1.32781856696,9.79546079616,-0.0544565822929,0.617682545679,10.4507588104,-0.175685337454
0.146608,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.148274,-1.2816737773,9.79546079616,-0.00907570705749,0.582323428942,10.3051354059,-0.281762687664
0.14994,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.151606,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.341541257,-0.317121804401
0.153272,-1.32781856696,9.79546079616,-0.0544565822929,0.653041662415,10.3779471082,-0.246403570927
0.154938,-1.32781856696,9.79546079616,-0.00907570705749,0.617682545679,10.341541257,-0.317121804401
0.156604,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.15827,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.341541257,-0.317121804401
0.159936,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.3779471082,-0.246403570927
0.161602,-1.32781856696,9.75007992092,-0.00907570705749,0.653041662415,10.3779471082,-0.281762687664
0.163268,-1.32781856696,9.75007992092,-0.00907570705749,0.617682545679,10.3779471082,-0.281762687664
0.164934,-1.32781856696,9.75007992092,-0.0544565822929,0.688400779152,10.4143529593,-0.281762687664
0.1666,-1.32781856696,9.79546079616,-0.0544565822929,0.653041662415,10.4143529593,-0.281762687664
0.168266,-1.32781856696,9.79546079616,-0.00907570705749,0.653041662415,10.4143529593,-0.246403570927
0.169932,-1.32781856696,9.75007992092,-0.0544565822929,0.688400779152,10.4143529593,-0.281762687664
0.171598,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4143529593,-0.246403570927
0.173264,-1.2816737773,9.79546079616,-0.0544565822929,0.759119012626,10.4507588104,-0.246403570927
0.17493,-1.32781856696,9.75007992092,-0.0544565822929,0.688400779152,10.4143529593,-0.246403570927
0.176596,-1.32781856696,9.75007992092,-0.0544565822929,0.582323428942,10.4507588104,-0.175685337454
0.178262,-1.32781856696,9.79546079616,-0.0544565822929,0.653041662415,10.4143529593,-0.246403570927
0.179928,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.341541257,-0.352480921138
0.181594,-1.32781856696,9.79546079616,-0.0544565822929,0.653041662415,10.4143529593,-0.246403570927
0.18326,-1.32781856696,9.75007992092,-0.0544565822929,0.617682545679,10.341541257,-0.352480921138
0.184926,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.4143529593,-0.246403570927
0.186592,-1.32781856696,9.79546079616,-0.0544565822929,0.617682545679,10.341541257,-0.317121804401
0.188258,-1.32781856696,9.75007992092,-0.0544565822929,0.653041662415,10.341541257,-0.281762687664
