Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: X Acceleration 2 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 2 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 2 - FFT
11.31214,9.52317554475,-1.65083209463,0.671637421474,1.92817980974,-0.666293082177,9.82958397549,,,,
11.313806,9.47779466951,-1.6969768843,0.671637421474,1.85746157626,-0.770160487591,9.86598982662,,,,
11.315472,9.38703291904,-1.74312167396,0.626256546238,1.96353892647,-0.666293082177,9.82958397549,,,,
11.317138,9.43241379427,-1.74312167396,0.626256546238,1.892820693,-0.666293082177,9.93880152889,,,,
11.318804,9.38703291904,-1.74312167396,0.580875671003,1.96353892647,-0.666293082177,9.86598982662,,,,
11.32047,9.43241379427,-1.74312167396,0.626256546238,1.96353892647,-0.595574848703,9.90239567775,,,,
11.322136,9.38703291904,-1.78926646363,0.580875671003,1.92817980974,-0.666293082177,9.86598982662,,,,
11.323802,9.47779466951,-1.65083209463,0.717018296709,2.03425715995,-0.63093396544,9.90239567775,,,,
11.325468,9.43241379427,-1.74312167396,0.580875671003,1.99889804321,-0.701652198914,9.86598982662,,,,
11.327134,9.43241379427,-1.74312167396,0.580875671003,1.99889804321,-0.701652198914,9.82958397549,,,,
11.3288,9.43241379427,-1.74312167396,0.580875671003,1.92817980974,-0.701652198914,9.86598982662,,,,
11.330466,9.43241379427,-1.78926646363,0.535494795768,1.92817980974,-0.701652198914,9.82958397549,,,,
11.332132,9.43241379427,-1.78926646363,0.580875671003,1.96353892647,-0.701652198914,9.86598982662,,,,
11.333798,9.47779466951,-1.74312167396,0.626256546238,1.892820693,-0.701652198914,9.86598982662,,,,
11.335464,9.43241379427,-1.74312167396,0.580875671003,1.92817980974,-0.701652198914,9.82958397549,,,,
11.33713,9.43241379427,-1.74312167396,0.580875671003,1.92817980974,-0.701652198914,9.82958397549,,,,
11.338796,9.43241379427,-1.74312167396,0.626256546238,1.92817980974,-0.701652198914,9.86598982662,,,,
11.340462,9.43241379427,-1.74312167396,0.580875671003,1.92817980974,-0.701652198914,9.82958397549,,,,
11.342128,9.43241379427,-1.74312167396,0.626256546238,1.92817980974,-0.73701131565,9.86598982662,,,,
11.343794,9.43241379427,-1.74312167396,0.580875671003,1.92817980974,-0.701652198914,9.86598982662,,,,
11.34546,9.38703291904,-1.74312167396,0.580875671003,1.92817980974,-0.73701131565,9.82958397549,,,,
11.347126,9.43241379427,-1.74312167396,0.580875671003,1.92817980974,-0.701652198914,9.82958397549,,,,
11.348792,9.43241379427,-1.74312167396,0.626256546238,1.92817980974,-0.701652198914,9.82958397549,,,,
11.350458,9.43241379427,-1.74312167396,0.580875671003,1.92817980974,-0.701652198914,9.86598982662,,,,
11.352124,9.43241379427,-1.74312167396,0.580875671003,1.92817980974,-0.73701131565,9.79317812435,,,,
11.35379,9.43241379427,-1.78926646363,0.580875671003,1.92817980974,-0.701652198914,9.86598982662,,,,
11.355456,9.43241379427,-1.74312167396,0.626256546238,1.92817980974,-0.770160487591,9.82958397549,,,,
11.357122,9.38703291904,-1.78926646363,0.580875671003,1.96353892647,-0.666293082177,9.86598982662,,,,
11.358788,9.47779466951,-1.6969768843,0.671637421474,1.92817980974,-0.73701131565,9.79317812435,,,,
11.360454,9.43241379427,-1.74312167396,0.626256546238,1.96353892647,-0.666293082177,9.82958397549,,,,
11.36212,9.52317554475,-1.78926646363,0.263209544355,1.74917428126,-0.63093396544,9.86598982662,,,,
11.363786,10.5215547999,-1.8354112533,0.127066918649,1.32486488041,-0.770160487591,11.3199485063,,,,
11.365452,9.3416520438,-2.20456957063,4.48363094125,6.27956111316,-1.26518812191,8.22772652563,,,,
11.367118,5.39124685456,-0.681791511626,9.70470063708,8.827627463,0.394480419927,4.58941677801,,,,
11.368784,5.70891298121,-1.51239772563,-5.18476452766,-0.834251185326,0.0762483692961,7.24476854503,,,,
11.37045,11.0661253028,-2.20456957063,-4.7309557753,-3.73590870254,-0.805519604328,10.3028600402,,,,
11.372116,11.2930296789,-0.681791511626,4.61977356696,1.18342841347,-0.666293082177,9.75677227322,,,,
11.373782,7.6149097411,-2.6660174673,2.30534892995,7.73149484416,-1.01767430475,8.19132067449,,,,
11.375448,5.4366277298,-1.8354112533,1.80615930236,3.05967154531,-0.770160487591,10.9922958461,,,,
11.377114,12.9721220626,-2.1122799913,-5.95623940666,-4.08949986991,-1.01767430475,13.3222703186,,,,
11.37878,15.4249583691,-1.2816737773,-7.45380828943,-8.65524581855,-1.93701133991,13.5407054254,,,,
11.380446,13.425930815,-1.92770083263,-2.50729288877,-2.31933408827,0.111607486033,11.3563543574,,,,
