Latest: Time (s),Latest: X Acceleration 1 (m/s²),Latest: Y Acceleration 1 (m/s²),Latest: Z Acceleration 1 (m/s²),Latest: Z Acceleration 2 (m/s²),Latest: Y Acceleration 2 (m/s²),Latest: X Acceleration 2 (m/s²),FFT: Time - Frequency (Hz),FFT: Z Acceleration 2 - FFT,FFT 2: Time - Frequency (Hz),FFT 2: Z Acceleration 2 - FFT
16.76829,9.56855641998,-1.05094982896,0.263209544355,1.85746157626,-0.666293082177,9.82958397549,,,,
16.769956,9.52317554475,-1.05094982896,0.21782866912,1.81989251473,-0.666293082177,9.82958397549,,,,
16.771622,9.56855641998,-1.05094982896,0.263209544355,1.85746157626,-0.666293082177,9.86598982662,,,,
16.773288,9.52317554475,-1.05094982896,0.263209544355,1.892820693,-0.666293082177,9.79317812435,,,,
16.774954,9.56855641998,-1.05094982896,0.263209544355,1.85746157626,-0.666293082177,9.86598982662,,,,
16.77662,9.52317554475,-1.05094982896,0.21782866912,1.892820693,-0.666293082177,9.82958397549,,,,
16.778286,9.56855641998,-1.05094982896,0.21782866912,1.81989251473,-0.666293082177,9.86598982662,,,,
16.779952,9.56855641998,-1.00480503929,0.263209544355,1.78453339799,-0.666293082177,9.82958397549,,,,
16.781618,9.61393729522,-1.00480503929,0.263209544355,1.81989251473,-0.666293082177,9.79317812435,,,,
16.783284,9.52317554475,-1.05094982896,0.21782866912,1.892820693,-0.63093396544,9.86598982662,,,,
16.78495,9.52317554475,-1.05094982896,0.21782866912,1.92817980974,-0.666293082177,9.82958397549,,,,
16.786616,9.56855641998,-1.05094982896,0.21782866912,1.92817980974,-0.666293082177,9.82958397549,,,,
16.788282,9.52317554475,-1.05094982896,0.21782866912,1.892820693,-0.666293082177,9.79317812435,,,,
16.789948,9.52317554475,-1.05094982896,0.263209544355,1.81989251473,-0.666293082177,9.86598982662,,,,
16.791614,9.56855641998,-1.05094982896,0.21782866912,1.81989251473,-0.666293082177,9.82958397549,,,,
16.79328,9.56855641998,-1.05094982896,0.21782866912,1.85746157626,-0.666293082177,9.86598982662,,,,
16.794946,9.52317554475,-1.05094982896,0.21782866912,1.892820693,-0.666293082177,9.79317812435,,,,
16.796612,9.56855641998,-1.05094982896,0.21782866912,1.92817980974,-0.63093396544,9.86598982662,,,,
16.798278,9.56855641998,-1.05094982896,0.21782866912,1.892820693,-0.701652198914,9.79317812435,,,,
16.799944,9.56855641998,-1.05094982896,0.21782866912,1.892820693,-0.63093396544,9.90239567775,,,,
16.80161,9.52317554475,-1.05094982896,0.172447793884,1.81989251473,-0.73701131565,9.79317812435,,,,
16.803276,9.52317554475,-1.05094982896,0.21782866912,1.892820693,-0.666293082177,9.86598982662,,,,
16.804942,9.52317554475,-1.05094982896,0.21782866912,1.81989251473,-0.73701131565,9.75677227322,,,,
16.806608,9.52317554475,-1.05094982896,0.21782866912,1.96353892647,-0.666293082177,9.90239567775,,,,
16.808274,9.56855641998,-1.05094982896,0.21782866912,1.892820693,-0.73701131565,9.90239567775,,,,
16.80994,9.52317554475,-1.05094982896,0.21782866912,1.892820693,-0.666293082177,9.90239567775,,,,
16.811606,9.52317554475,-1.05094982896,0.21782866912,1.78453339799,-0.73701131565,9.86598982662,,,,
16.813272,9.56855641998,-1.05094982896,0.21782866912,1.92817980974,-0.666293082177,9.86598982662,,,,
16.814938,9.65931817045,-0.958660249627,0.30859041959,1.85746157626,-0.701652198914,9.90239567775,,,,
16.816604,9.56855641998,-1.00480503929,0.30859041959,1.92817980974,-0.666293082177,9.90239567775,,,,
16.81827,9.52317554475,-1.05094982896,0.21782866912,1.85746157626,-0.73701131565,9.90239567775,,,,
16.819936,8.5701771648,-1.00480503929,-0.0998374575283,0.405527845258,0.924867170979,8.48256748356,,,,
16.821602,8.75170066574,-1.14323940829,-0.326741833705,9.57016891448,1.1370218714,4.22535826667,,,,
16.823268,11.0207444275,-0.820225880627,-2.77957814018,12.7569093104,0.323762186454,10.0116132312,,,,
16.824934,7.43338624015,-0.912515459961,2.30534892995,9.85525179317,-1.08839253822,11.7204128687,,,,
16.8266,7.56952886586,-1.51239772563,4.57439269172,2.42320744405,-3.42209424285,8.84662599489,,,,
16.828266,8.20713016292,-2.43529351897,4.61977356696,-0.798892068589,-2.32596162401,7.46320365183,,,,
16.829932,10.6123165504,-3.03748302412,2.94068118325,-3.87734516949,-1.33590635538,9.39271376189,,,,
16.831598,11.5199340551,-1.92770083263,-2.77957814018,-7.06187562059,-3.06850307548,10.8853536583,,,,
16.833264,13.2897881893,-0.866370670294,-7.68071266561,-2.70828437238,0.00553013582248,10.8125419561,,,,
16.83493,12.9721220626,-0.681791511626,-9.94975642738,5.04199202737,-0.560215731966,10.7397302538,,,,
16.836596,12.2006471836,-0.727936301293,-2.552673764,10.9160252953,1.1370218714,12.1572830823,,,,
16.838262,11.0207444275,-1.09709461863,-0.825931461295,0.228732261574,-1.30054723864,14.1960107458,,,,
16.839928,9.29627116857,-1.4201081463,2.53225330613,-12.9712680052,-6.74364127131,13.1038352118,,,,
16.841594,8.84246241621,-2.01999041197,4.34748831554,-15.130384071,-4.62209426711,9.90239567775,,,,
16.84326,9.38703291904,-2.2507143603,1.9876828033,-5.92817394022,3.04420423039,10.1936424868,,,,
16.844926,10.2946504237,-1.88155604296,0.989303548122,4.75911909348,2.1977953735,10.0116132312,,,,
16.846592,9.93160342186,-1.2816737773,1.80615930236,11.2342573459,0.960226287716,8.22772652563,,,,
16.848258,9.16012854286,-0.497212352959,-0.916693211766,7.7668539609,-1.76021575622,10.0480190823,,,,
16.849924,6.70729223639,-0.589501932292,-0.235980083235,2.91823507837,-1.12375165496,9.90239567775,,,,
16.85159,6.16272173356,-0.681791511626,1.35235055001,-0.195577139268,0.712712470558,8.62819088809,,,,
16.853256,6.57114961068,-0.543357142626,1.85154017759,1.14806929673,0.500557770138,6.70095614373,,,,
16.854922,7.02495836304,-0.635646721959,5.07358231931,5.21878761105,0.0762483692961,6.5553327392,,,,
16.856588,7.6149097411,-1.51239772563,7.20648345537,7.0950307429,-1.51270193906,7.93647971656,,,,
16.858254,7.84181411727,-2.34300393963,7.75332300196,8.36795894543,-2.29060250727,8.99224939942,,,,
16.85992,8.52479628957,-2.6660174673,4.98282056884,7.83757219437,-0.805519604328,10.6669185515,,,,
16.861586,10.0223651723,-2.15842478097,-0.235980083235,6.032047296,-0.840878721065,11.247136804,,,,
16.863252,10.158507798,-1.09709461863,-6.41004815901,1.46630134736,-1.86629310643,9.53833716642,,,,
16.864918,9.16012854286,-0.958660249627,-5.54781152954,-1.82430645396,-1.08839253822,8.81022014376,,,,
16.866584,8.75170066574,-1.00480503929,0.30859041959,-4.47845015401,-0.911596954538,11.2835426551,,,,
16.86825,8.47941541433,-1.23552898763,4.66515444219,-2.6375661389,-1.01767430475,11.538383613,,,,
16.869916,10.2038886733,-1.00480503929,1.17082704906,0.122654911363,-1.19446988843,10.9922958461,,,,
